original,perturbed,type
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user that's like me &amp; flying i have never been in any airplane unless Donnie takes me his plane &amp; holds my hand the whole time or i sit right next to him knowing me i would have sit on his lap &amp; hold on to him i'm afraid to fly,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user that's iike me &amps; flies i could never been in any boeing unless Willis takes me his stealing &amps; chocks my mano the whole periods or i assis duly next to him knows me i would enjoys assis on his lap &amp; chocks on to him i'm shitless to flies,Successful
@user @user My favourite part of this is watching all the conservatives lose their minds as usual. Once again the Democrats are being mean to us boo-hoo. LOL.,@user @user My favourite part of this is watching all the conservatives lose their ideas as usual. Once again the Democrats are being mean to us boo-hoo. LOL.,Successful
@user @user   Pls take a look at signing gordon he is the deep threat with goodwin hurt we need and only 27. @user  come play with Grop,@user @user   Pls take a look at signing gordon he is the deep threat with goodwin hurt we need and only 27. @user  come play with Grop,Skipped
@user Never would I trust any @user and especially @user they sold out to the @user and stuck Two fingers up to the People of the UK!!  #VoteLabour #GE2018NOW #WeAreCorbyn #UnitedWeStand,@user Neither would I believable any @talkers and basically @users they sold out to the @eaters and whacked Two knuckles up to the Sexes of the RU!!  #VoteLabour #GE2018NOW #WeAreCorbyn #UnitedWeStand,Successful
@user Be careful.. you know the terrorist arm of the @user antifa is going to show up an try something..,@user Be careful.. you sais the terrorist arm of the @user antifa is going to show up an try something..,Successful
@user Whenever ya'll reference the wire all I'm going to think is exit stage left,@user Everytime ya'll allusions the wire all I'm going to think is quits stepping quit,Successful
@user @user Antifa = Democrats = Dixiecrats = KKK,@user @user Antifa = Democrats = Dixiecrats = KKK,Failed
@user @user @user what the fuck,@user @user @user what the freaking,Failed
"@user @user @user @user @user My experience is the gun control activists don't really want a conversation, they want capitulation. The way around that would be to open with proposals to expand gun rights in exchange for whatever is they're looking for. There can't really be a conversation"""" without that""""","@user @user @user @user @user Mu enjoying is the gun control preachers don't honestly lust a schmooze, they gonna capitulate. The way around that would be to start with insinuate to increase gun rights in bartering for whatever is they're googling for. There can't actually sunt a chitchat"""" without that""""",Successful
#Liberals grasp at unproven straws ... #NotPlastic,#Liberals grasp at unproven stems ... #NotPlastic,Successful
@user @user May be the cameramen is a Trump supporter. @user Have you checked if he is standing on a rock or so? LMAO 😂 #FakeNewsCNN,@user @user May be the cameramen is a Trump supporter. @user Have you checked if he is standing on a rock or so? LMAO 😂 #FakeNewsCNN,Skipped
@user I fucking loved that cat I am so sad,@user I fucking loved that cat I am so sad,Skipped
@user @user @user @user @user Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Side.,@user @user @user @user @user Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Sides.,Successful
@user It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....,@user It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....,Skipped
@user Definantly,@user Definantly,Failed
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Stop with your nonsense. You are a block. You are STUPID!,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Stop with your nonsense. You are a block. You are STUPID!,Skipped
@user I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie.,@user I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie.,Skipped
@user everyone's ragging your ass on Puerto rico Don. The mayor put a stop to the work being done out there a while back.,@user everyone's ragging your cul on Puerto rico Don. The mayor put a stop to the work being done out there a while back.,Successful
@user Shameful.  #NRA is spending over a million $ to get Kavanaugh installed.  Gun control isn't his pot of Tea.,@user Humiliating.  #NRA is spending over a million $ to get Kavanaugh installed.  Gun control isn't his pot of Tea.,Successful
"@user @user Way over the head..."""" you #Liberals are all the same.. """"@USER supporters are stupid"""" """"If you think for yourself, you are a racist"""" """"Aboilish ICE so we can have open borders and more crime."""" Get out of you bubble for a minute and look at how great the country is doing. #MAGA""""","@user @user Way over the chairwoman..."""" you #Liberalism are all the same.. """"@USER supporters are absurd"""" """"If you think for yourself, you are a racism"""" """"Aboilish ICE so we can have open borders and more crime."""" Arrived out of you bubble for a minute and hear at how great the country is doing. #MAGA""""",Successful
@user Character and Clinton. Cartoon maybe,@user Character and Clinton. Cartoon maybe,Skipped
AntiFa fascists and Socialists are one and the same......time to respond !,AntiFa fascists and Socialists are one and the same......time to respond !,Skipped
@user @user Antifa will sign anything if they’re paid enough.,@user @user Antifa gonna signaling anything if they’re paid enough.,Failed
@user Interesting; my interpretation of the piece was that he was speaking tongue-in-cheek in relating his psychiatric condition to the gun qualifications to highlight the ironic and counter-intuitive nature of gun control laws. I thought it was a well balanced insider piece.,@user Interesting; my misreading of the hunk was that he was speaking tongue-in-cheek in implicating his psychiatric condition to the gun aptitude to highlight the ironic and counter-intuitive nature of gun control laws. I thought it was a so balances snitch piece.,Successful
@user @user DOXX her.  See if she is as Lilly white as she puts on.,@user @user DOXX her.  Imagine if she is as Lilly white as she throws on.,Failed
Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women’ &lt;— Gotta say… I stand w/ Jeff Spicoli on this one.  #MAGA #WWG1WGA #ConfirmKavanaugh,Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women’ &lt;— Gotta say… I stand w/ Jeff Spicoli on this one.  #MAGA #WWG1WGA #ConfirmKavanaugh,Skipped
"@user @user I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""""""","@user @user I am trying to make a point. Vast people who hate the liberal and ndp fiesta are republicans. And all curator care about is money. They don't have to ruin the environment and discriminate against others because of moneys""""""""",Successful
@user @user Funny how the Conservatives didn't like it when one of there's defected but they sure didn't mind when a Liberal defected. Where's there integrity in this?,@user @user Freaky how the Conservatives didn't like it when one of there's defecting but they assuring didn't soul when a Liberal eloped. Where's there decency in this?,Failed
@user Will antifa fill the streets when kavanaugh is confirmed,@user Gonna antifa fill the alleyways when kavanaugh is assuring,Failed
@user I see Antifa as a war on peaceful assembly,@user I imagine Antifa as a infighting on peacetime assembly,Failed
@user She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn proud of it!,@user She is a part of repudiated! I can't avis the hatred those hens on the Perspective have for Trump! And ABC let's them tirade this repudiated on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn elated of it!,Successful
@user @user what?,@user @user what?,Failed
The Trump Alert System in action. #Trump2020 #TRUMP2020 #MAGA,Both Vagrant Vigilante System in acts. #Trump2020 #TRUMP2020 #MAGA,Successful
Exactly what the #LeftistLibTards wanted to happen. Try are a #Corrupt and #Miserable Party.,Exactly what the #LeftistLibTards wanted to happen. Try are a #Corrupt and #Miserable Party.,Skipped
@user Personally I prefer my anti-fascism in the form of a non-Newtonian fluid. Oobleck antifa!,@eaters Singly me prefer my anti-fascism in the shape of a non-Newtonian lube. Oobleck antifa!,Failed
@user Gutiérrez you are a joke dress as an full,@user Gutiérrez you are a joke dress as an full,Skipped
@user THE DEVIL MADE ME DO IT!!!!! THE UGLY FACE OF LIBERALS! I FEEL SORRY FOR THE INNOCENT HONEST ONES THAT ARE JUST BRAINWASHED!,@user THE DEVIL MADE ME DO IT!!!!! THE HIDEOUS FACE OF LIBERALS! I FEEL SORRY FOR THE INNOCENT HONEST ONES THAT ARE JUST SIMPLETON!,Successful
@user No doubt progressive Nazi Antifa Liberal Democrats do.,@user No suspecting progressive Fascist Antifa Tolerant Commies am.,Successful
Kavanaugh accuser Christine Ford opens door to testifying next week Looking forward to the book  #MAGA #DrainTheSwamp #TermLimits #DitchMitch #PeelPelosi ⁦@USER,Mcmanus impeach Annette Ford launching floodgates to perjured next chau Research ahead to the manoel  #MAGA #DrainTheSwamp #TermLimits #DitchMitch #PeelPelosi ⁦@EATERS,Failed
@user This is dumb. An European government is allowed to make a decision that affects the entire planet. Also how would they even enforce this? Are they going to bug every computer in the world?,@user This is witless. An European government is allowed to make a decision that affects the entire planet. Also how would they even enforce this? Are they going to bug every computer in the world?,Successful
@user @user @user @user @user So conservatives NEVER get abortions? Were you alive when abortions were illegal? I hear it was a pretty awesome time in history.,@user @user @user @user @user So conservatives NEVER get abortions? Were you alive when abortions were illegal? I hear it was a leggy unbelievable stardate in history.,Successful
@user @user Why do liberals shout and hang their mouths open? Slack jaws.,@user @user Why do liberals yell and hang their mouths open? Slack jaws.,Successful
@user @user @user @user That makes zero sense as you are conflating biogenic with non biogenic emission sources.,@user @user @user @user That pays zero brainchild as you are conflating biogenic with nope biogenic releasing racine.,Failed
@user Ask @user she is there now!,@clientele Poser @talkers she is there now!,Failed
@user I'll be looking for you on here election night...make sure you are on Twitter.,@talkers I'll sunt chasing for you on here elects noches...makes security you are on Bloggers.,Failed
@user What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberals are hypocrites &amp; the alphabet agencies have some bad apples involved in a soft coup. Tick Tock,@user What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberalism are simpletons &amp; the alphabet agencies have some bad apples involved in a soft coup. Tick Tock,Successful
@user @user Silly Joe! I’m a MAGA Of Society 💯🇺🇸❤️🇺🇸❤️🇺🇸... Feel That👊👊,@user @user Silly Joe! I’m a MAGA Of Society 💯🇺🇸❤️🇺🇸❤️🇺🇸... Feel That👊👊,Skipped
@user @user The Gibraltar people will be hostages in the remaining #Brexit negotiations. Do @user or the @user care? Not a fig!,@user @user The Gibraltar populace will be hostages in the roosting #Brexit bartering. Do @user or the @user care? Not a fig!,Successful
@user @user Pushed to my limits.,@user @user Pushed to my limits.,Skipped
@user It's the ANTIFA gang!,@user It's the ANTIFA gangs!,Failed
@user @user @user @user @user Typical violent antifa... @user hooligans are stalking California causing mayhem.,@user @user @user @user @user Typical violent antifa... @user hooligans are stalking California inflicting shambles.,Successful
@user @user @user @user @user @user @user @user @user The feeling is mutual sunshine!! You are probably #Antifa,@user @user @user @user @user @user @user @user @user Both brainchild is common sunlight!! Thyself are supposedly #Antifa,Failed
"@user @user @user Name them. Who are these conservatives"""" who are driving this dump truck of yours, and when they were passionate about deficits. Name them. Who are they?""""","@user @user @user Sake them. Who are these conservatives"""" who are motor this dump carload of yours, and when they were brash about deficits. Denomination them. Who are they?""""",Successful
@user And how much is he being paid for this behavior?,@user And how many is he being pays for this misconduct?,Failed
@user @user Liberals don’t give a sh!t. They have no souls.,@user @user Liberals don’t give a hs!t. They had no ames.,Successful
@user @user @user The Democrats are so desperate all those ppl threatening Sen Collins are from CA. They will do anything to delay or halt confirmation and @user re-election is on the line she is desperate. The ppl &amp; GOP are quite aware of what is going on.,@user @user @user The Democrats are so desperate all those ppl threatening Sen Collins are from CA. They will do anything to delay or halt confirmation and @user re-election is on the line she is desperate. The ppl &amp; GOP are quite aware of what is going on.,Skipped
@user Hogg doesn't  have a clue about life .,@user Hog doesn't  fi a clue about life .,Failed
@user The Liberals backed by the NDP corrupted Ontario's taxpayers with hedgefunders in Ontario and the USA. This is just the beginning of a process to expose these crimes and more is on the way.,@user The Commies fostered by the NDP corrupted Ontario's taxpayer with hedgefunders in Prov and the AMERICANS. This is just the inaugural of a turned to denotes these crimes and more is on the way.,Successful
@user @user You should investigate Antifa's connections to the Nazis.,@user @user You should snooping Antifa's liens to the Nazis.,Successful
@user @user this is all just another fraud put out by the democrats.this woman is lying to help her party.Nothing but a liberal nutjob who would say anything to try and keep the conservatives from having the majority on the SCOTUS.,@user @user this is all just another counterfeiting rendered out by the democrats.this consort is falsehood to help her party.Nothing but a liberal crazies who would say anything to try and keep the conservatives from having the majority on the SCOTUS.,Successful
@user Just focus on Price stats when he is behind the plate....😉,@user Pure wears on Rates digits when he is behind the plates....😉,Failed
@user What the fuck game are you watching?,@user What the geez game are you watching?,Successful
@user liberals have turned everything into a 3 ring circus.,@user liberals have turned everything into a 3 bell circus.,Successful
@user @user Choosing heartless politician over your ancestors country.  Speaks volumes as to who you are.,@user @user Choosing merciless politician over your ancestors country.  Speaks volumes as to who you are.,Successful
@user @user So what is the problem you are trying to advise of? Can't quite understand what you are trying to say !,@user @user Again what is the nuisance you are enticing to recommends of? Can't rather admit what you are endeavors to chitchat !,Successful
@user   the U.S. is tying to increase the cost of drugs in Canada and Conservatives are helping him,@user   the U.n. is tying to raise the loads of drugs in Canadians and Conservatives are enabling him,Successful
@user @user @user @user So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.,@user @user @user @user So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a methods for a establishment. Keep resisting the outsider and be for the political elite millionaires.,Successful
@user Don’t worry your time will come play hard and listen the coach Frost he is a winner a championship coach🏈,@user Knack’t shitless your stardate longing come play hard and amuse the coach Frost he is a sieg a championship instructors🏈,Successful
@user @user Of course he is. He will be remembered for being the biggest hypocrite in history. They change the rules constantly. #GOPHypocrites,@user @user Of course he is. He will be remembered for being the high deceit in context. They metamorphosis the bylaws constantly. #GOPHypocrites,Successful
@user he probably gets paid to say that...with $$ and assurances that he won't be called an islamophobe---pfffft it's a fake word--justin is an IDIOT and he is destroying canada one refugee at a time,@user he probably gets compensation to say that...with $$ and assurances that he won't have called an islamophobe---pfffft it's a counterfeiter word--justin is an IMBECILE and he is devastation canada one refugee at a time,Successful
@user I'm telling yeah she is leading Steve on...   look howa she always likes all Steves tweets.    What a hooch,@user I'm telling yeah she is leading Steve on...   look howa she always likes all Steves tweets.    What a hutch,Successful
@user @user @user A few steps to pivot away from China - TPP: TRUMP Pacific Partnership! - Tell US companies to offshore to other countries - Ban products from China that include stolen Intellectual Property - No disclosing IP to do business in China #MAGA @user @user @user,@user @user @user A scrawny procedures to turn away from China - TPP: TRUMP Lull Concerto! - Tell OUR troupe to offshore to other countries - Ban tovar from China that includes stolen Mental Possessions - Nothingness impart IPS to do endeavour in China #MAGA @user @user @user,Successful
@user Like Antifa?,@username Like Antifa?,Failed
@user Yess,@users Yess,Failed
@user You are an inspiration and fierce! #healthyliving,@user Thyself are an inspires and savage! #healthyliving,Successful
@user Yes. You are! 😄 And your passion for him is lovely...😊,@username Yep. You are! 😄 And your craze for him is pretty...😊,Failed
@user This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,@user This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a inclement politician,Successful
Impeach Trump and #MAGA,Impeach Trump and #MAGA,Skipped
@user His fruits comes not only from his mouth; he is a liar and a deceiver. He is definitely NOT a Catholic — he likes to re-form the Church to his own image.,@user His fruits enters not only from his bec; he is a counterfeit and a knave. He is definitely NOT a Catholic — he amour to re-form the Church to his own image.,Successful
@user @user @user @user Antifa gets to stay on twitter but the proud boys are banned. Life isn't fair. Don't be a victim.,@user @user @user @user Antifa enjoys to rest on google but the proud boys are banned. Perpetuity isn't fair. Don't are a death.,Successful
@user @user @user way more accurate than most theories.Most history ancient Egypt ect is all made up BS . It’s all been fabricated for us I don’t claim to know why.But if you start looking into history ect there’s no fucking proof of anything.Enjoy the show.Our consciousness is def changing #Doit,@user @user @user way more accurate than most theories.Most history ancient Egypt ect is all made up BS . It’s all been fabricated for us I don’t claim to know why.But if you start looking into history ect there’s no goddammit proof of anything.Enjoy the show.Our consciousness is def changing #Doit,Successful
President Trump is fighting for the American worker and American Jobs! #MAGA,Heads Trump is infighting for the American laborer and American Occupation! #MAGA,Successful
@user @user Kind of why we need NATION-WIDE GUN CONTROL. Are you really that stupid?,@user @user Kind of why we need NATION-WIDE GUN CONTROL. Are you really that farcical?,Successful
@user @user It's too had liberals are exempt from laws.,@user @user It's too possesses liberals are exclude from rule.,Failed
@user @user And what if she is lying? What if Kavanaugh is the victim of a smear and character assassination? What then?,@user @user And what if she is lying? What if Kavanaugh is the victim of a stain and character assassination? What then?,Successful
@user @user A liter of filter semi-skimmed milk costs 85p per ltr retail in Tesco School children drink about 35 ltr of milk per annum That works out to £30 pa at retail prices - repeat RETAIL There are 1 million kids allowed school milk Parents are being ripped off to the tune of £10 mil,@user @user A liter of unfiltered semi-skimmed dairy costs 85p per ltr boutiques in Asda Universities babes drink about 35 ltr of dairy per ano That partnerships out to £30 poppa at retail expense - reproducing RETAIL There are 1 million kids letting pedagogy milkman Parents are being ripped off to the tune of £10 cheon,Successful
@user I don't believe she's even getting death threats. Conservatives don't roll that way. Plus her &amp; her attorneys bankroll is Soros,@user I don't believe she's even getting deaths threats. Conservatives don't roll that way. Plus her &amp; her attorneys bankroll is Soros,Successful
@user @user An excuse for conservatives to do nothing.,@user @user An pretension for conservatives to know nothing.,Failed
Love our @user #MAGA 🇺🇸❤️,Darlings our @clientele #MAGA 🇺🇸❤️,Failed
@user @user Brilliant effort great step count great that you are targeting more next week 👍,@user @user Funky try gargantuan step account sumptuous that you are fates more next grub 👍,Failed
@user Pro rate them just as you are the beginning positions.,@user Pro percentage them just as you are the initiates outposts.,Failed
@user Yes Liberals vs progressives This should be a really dumb banter  Go,@user Yes Liberals vs progressives This should be a really mute banter  Go,Successful
@user Bob is an old man living in the past. He has no idea what the working class has been through. Promises from both the Dems &amp; Rep career politicians with their expensive law degrees and never worked a day in their lives. It took @user to finally listen and take action.,@user Bob is an old man living in the past. He has no idea what the working class has been through. Promises from both the Dems &amp; Rep bullfight politicians with their expensive law degrees and never worked a day in their lives. It took @user to finally listen and take action.,Successful
"#Tories #Labour #GE2017 #Conservatives Conservatives long-term approach has a number of advantages including the ability to work with our supply chain and landowners to build more homes.  🗨️ Paul Hackett, Chief Executive…","#Tories #Labor #GE2017 #Republicans Republicans long-term approaching haya a numero of merits implicating the jurisdiction to labor with our furnishes thongs and malek to edifice more bedrooms.  🗨️ Pul Nettie, Fuhrer Administrator…",Failed
@user @user I hate @user so much now. They fucked up the whole franchise.,@user @user I hates @user so much now. They merde up the whole franchise.,Successful
@user Crazy liberals,@user Nuts liberals,Successful
@user It seems that @user holds the whip hand when it comes to governing the @user and Brexit.,@user He sounds that @user owns the whips lado when it happens to headmaster the @eaters and Brexit.,Failed
@user i feel attacked 😂,@username i feel assaulted 😂,Successful
@user @user @user @user @user @user @user @user @user @user Already Following!! Fantastic MAGA Patriot!!! 🇺🇸❤️🇺🇸,@user @user @user @user @user @user @user @user @user @user Originally Ensuing!! Handsome MAGA Patriot!!! 🇺🇸❤️🇺🇸,Failed
@user @user So proud of the Harper govt for all the good they are doing for Cda today. Good &amp; bad it’s nice to see the liberals give the conservatives mention.,@user @user Too grandiose of the Harper govt for all the fine they are played for Cda sonntag. Handsome &amp; bad it’s leggy to listen the liberals give the conservatives chitchat.,Successful
@user @user Of course they are.  She either agrees to testify on Mon or they vote on Friday and life moves on until the next obstruction from the lunatic liberals,@user @user Of course they are.  She either agrees to testify on Mon or they vote on Friday and life moves on until the next obstruction from the lunatic liberals,Skipped
@user @user @user She is a role model Adam you are not!,@user @user @user She is a role type Adamo you are not!,Failed
1. the last minute of this video is absolutely priceless 2. facts: “Obama separated 90k kids and there were no protests”  liberals: *silence*,1. the ultimate min of this videos is totally wayward 2. nutrients: “Democrats detaching 90k kids and there were no heckling”  bigots: *silence*,Successful
@user Graham you are on the wrong side of history.,@user Grahams you are on the inappropriate flanks of history.,Successful
@user @user I think Collins has maybe seen the light given the threats against her from Liberals lately.,@user @user me brainchild Corinth haya probably smelled the lighter handed the scourge against her from Liberal freshly.,Failed
@user @user You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,@user @user You are unhappy. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,Successful
"This Day in Liberal Judicial Activism—September 17""""  #TCOT #MAGA #RedNationRising""""","These Dias in Liberals Judges Radicalism—Sep 17""""  #TCOT #MAGA #RedNationRising""""",Failed
@user Nah I’m okay lol I’m going to watch On my block until a new season 😍,@user Naw I’foot fina lols I’m go to monitored For my blocking until a nova seasons 😍,Failed
@user @user How does that make him the best in the country though? There was nothing special about the throw. How does that make me butt hurt ?,@user @user How does that make him the best in the country though? There was nothing special about the throw. How does that make me butts hurt ?,Successful
Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too,Antifa Trapped Off Custody If Got Faces For The Last Whoever They Perpetually Ought To Cope Inordinately,Successful
"@user There is no deal"""" to be made on gun control, knob. The 2nd Amendment is a right that no one can deal away.""""","@user There is no treat"""" to represented put on gun control, pimple. Both 2nd Recast is a bah that no one can handle out.""""",Failed
@user Can we please now be honest with ourselves and acknowledge this trans stuff is a mental disorder? And NOT normal human behavior?,@user Can we please now be sincerest with ourselves and admit this trans stuff is a mental disorder? And NOT normal human behavior?,Successful
@user @user Son please don’t make me cry today because I never saw this shit,@user @user Son please don’t make me cry today because I never saw this goddamned,Successful
@user 1 &amp; 7 blocking my way to hap'penis,@user 1 &ima; 7 clog my arteries to hap'penis,Failed
.@USER absolutely right to not propose another referendum.  .@USER are not in power &amp; we are not negotiating.   It’s for @user to make Brexit work; it belongs to them.  If they can’t do that then @user should call a General Election.  Labour are ready.,.@USER really proper to not projects another suffrage.  .@USER are not in dexterity &amps; we are not godsend.   It’s for @eaters to produce Brexit trabajo; it belongs to them.  Unless they can’t wo that then @shoppers must called a Generals Polling.  Laborer are ripe.,Failed
#MAGA Why she not being prosecuted?,#MAGA Why she not being striven?,Failed
@user @user @user Plus she is a REAL reporter and has the courage of a platoon of Marines.  SMH.,@user @user @user Plus she is a REAL reporter and has the nerve of a platoon of Marines.  SMH.,Successful
@user Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard,@user Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard,Skipped
...when Liberals/Democrats punish &amp; slander people for simply being honest and truthful? That's when you know its time to #WalkAway and vote Republican.,...when Liberals/Democrats punishes &amp; slander people for scarcely being sincerest and staunch? That's when you soaps its stardate to #WalkAway and approved Republican.,Successful
@user So Fucking What. It doesn’t matter if they found the Dead Sea scrolls or the Colonel’s secret recipe. This man should not be dead but he is so due to the ignorant negligence of someone else.,@user So Anathema What. It doesn’t matter if they found the Dead Sea scrolls or the Colonel’s secret recipe. This man should not be dead but he is so due to the blind negligence of someone else.,Successful
@user Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.,@user Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.,Skipped
"@user @user @user @user @user @user Good luck with that! I dont follow along with fascists like the #resist movement and their apple and google overlords. I know what happened in ww2 and its the rhetoric they use that put us there. I dont need a GOD"""" to see the hate spewed from #Antifa and how that is wrong.""""","@user @user @user @user @user @user Good luck with that! I dont follow along with fascists like the #resist movement and their apple and google overlords. I know what happened in ww2 and its the rhetoric they use that put us there. I dont need a GOD"""" to see the hate spewed from #Antifa and how that is wrong.""""",Skipped
@user was on 🔥 a brutal match after long time Jeff lost was unexpected. Hope he is fine after the fall❤️😱 #wwe #HIAC,@consumer was on 🔥 a brutal copulation after longtime minute Geoffrey loser was accidental. Sufferance he is sublime after the tumbles❤️😱 #wwe #HIAC,Successful
@user @user The name alt right is to make people think its a right wing group.just like ANTIFA that are fascist. BLM that really to they all black lives dont matter.,@user @user The name alt right is to make people think its a right wing group.just like ANTIFA that are fascism. BLM that really to they all black lives dont matter.,Successful
@user @user The truth of it is that unless she has evidence than it's only allegations! If there is no proof than it is only 'what she says' against 'what he says'! She doesn't get marks for truthfulness just because she is a woman; because women can lie just as quickly as a man can!,@user @user The truth of it is that unless she has evidence than it's only allegations! If there is no proof than it is only 'what she says' against 'what he says'! She doesn't get marks for truthfulness just because she is a madame; because women can lie just as quickly as a man can!,Successful
@user @user @user @user If the justice system is working against American values then the results of this graph would be a badge of HONOR for our great President and his supporters! Stop the liberals dead in their tracks! #NotBakingYourCake #ProudToLoveJesus,@user @user @user @user If the justice system is working against American usefulness then the concluding of this graph would be a pennant of HONOR for our massive President and his supporters! Arrest the liberals dead in their tracks! #NotBakingYourCake #ProudToLoveJesus,Successful
@user Football is an all American sport that brings families and communities together.  It also celebrates masculinity. It seems these things are under attack today.,@user Football is an all American jock that arouses families and populations juntos.  He also celebrates masculinity. It seems these things are under attack domingos.,Successful
@user @user For what? Why are you asking for his arrest?  Liberals being butthurt for 19 months is not an impeachable offense.,@user @user With what? Why are you calling for his arrest?  Liberal being butthurt for 19 mes is not an impeachable criminal.,Successful
@user He is Spartacus!!!,@user He is Spartacus!!!,Failed
@user @user @user @user @user @user @user @user @user @user @user @user Yeah ok antifa lover see you in the streets 😉,@user @user @user @user @user @user @user @user @user @user @user @user Yeah buon antifa lover peek you in the alleyways 😉,Failed
@user @user There is NO PROOF HE DIDN'T but you ASSume he is innocent in the very same way... If you support trump....BAAAAAAAA yourself.,@user @user There is NO PROOF HE DIDN'T but you ASSume he is innocent in the very same lane... Again you enabling trump....BAAAAAAAA yourself.,Successful
@user BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.,@user BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.,Skipped
@user Dumb kid,@user Dumb petit,Failed
@user now we know tesco's stance on gun control,@user now we knowing tesco's attitude on gun control,Failed
@user Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh.  Disgraceful libtards.,@user Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh.  Disgraceful libtards.,Skipped
@user Please tell that to your fellow Soros Lackies of Antifa,@user Poser dis that to your honourable Soros Lackies of Antifa,Failed
@user HYPOCRITE!! You run a commercial about ur support for gun control &amp; protecting kids showing ur kids. Really! U support ABORTION. What’s the difference in that and a gun? They BOTH KILL! @user @user @user @user @user,@user IMPOSTOR!! You run a commercial about ur support for gun control &amp; protecting kids showing ur kids. Really! woo support ABORTIONS. What’s the difference in that and a gun? They BOTH SLAIN! @user @user @user @user @user,Successful
@user Bye bye Flake you Flake! Don’t let the Senate door hit you in the behind on your way out. @user @user @user @user,@user Bye bye Flake you Flake! Don’t let the Senate door hit you in the behind on your way out. @user @user @user @user,Skipped
@user @user Only if Soros says I can!,@user @user Only if Soros saying me can!,Failed
@user @user @user @user @user hey #sickholder were you the dirty filthy greasy cheesy negarrrr who was in contempt of Congress? Don't open your mouth it's extremely stink.,@user @user @user @user @user hey #sickholder were you the inclement salacious greasy cheesy negarrrr who was in contempt of Congress? Don't open your bec it's extremely wafting.,Successful
