original,perturbed,type
@user @user My favourite part of this is watching all the conservatives lose their minds as usual. Once again the Democrats are being mean to us boo-hoo. LOL.,@user @user My favourite part of this is watching all the conservatives lose their esprit as usual. Once again the Democrats are being mean to us boo-hoo. LOL.,Successful
@user @user   Pls take a look at signing gordon he is the deep threat with goodwin hurt we need and only 27. @user  come play with Grop,@user @user   Pls take a look at signing gordon he is the deep threat with goodwin hurt we need and only 27. @user  come play with Grop,Skipped
@user Never would I trust any @user and especially @user they sold out to the @user and stuck Two fingers up to the People of the UK!!  #VoteLabour #GE2018NOW #WeAreCorbyn #UnitedWeStand,@user Nothin would I trust any @eaters and basically @talkers they sell out to the @eaters and whacked Two finger up to the Hombres of the ENGLISHMEN!!  #VoteLabour #GE2018NOW #WeAreCorbyn #UnitedWeStand,Failed
@user Be careful.. you know the terrorist arm of the @user antifa is going to show up an try something..,@user Be careful.. you sais the terrorist arm of the @user antifa is going to show up an try something..,Successful
@user Whenever ya'll reference the wire all I'm going to think is exit stage left,@user Everytime ya'll allusions the wire all I'm going to think is quits stepping quit,Successful
@user @user Antifa = Democrats = Dixiecrats = KKK,@user @user Antifa = Socialism = Dixiecrats = KKK,Failed
@user @user @user what the fuck,@user @user @user what the gorram,Successful
"@user @user @user @user @user My experience is the gun control activists don't really want a conversation, they want capitulation. The way around that would be to open with proposals to expand gun rights in exchange for whatever is they're looking for. There can't really be a conversation"""" without that""""","@user @user @user @user @user Mu savoring is the gun control sympathizers don't actually ambition a schmooze, they gonna abdicate. Both way around that would have to openings with insinuate to sprawl weapons law in bartering for whatever is they're googling for. There can't actually ser a chitchat"""" without that""""",Successful
#Liberals grasp at unproven straws ... #NotPlastic,#Liberals grasp at unproven stems ... #NotPlastic,Successful
@user @user May be the cameramen is a Trump supporter. @user Have you checked if he is standing on a rock or so? LMAO 😂 #FakeNewsCNN,@user @user May be the cameramen is a Trump supporter. @user Have you checked if he is standing on a rock or so? LMAO 😂 #FakeNewsCNN,Skipped
@user I fucking loved that cat I am so sad,@user I fucking loved that cat I am so sad,Skipped
@user @user @user @user @user Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Side.,@user @user @user @user @user Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Sides.,Successful
@user It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....,@user It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....,Skipped
@user Definantly,@user Definantly,Failed
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Stop with your nonsense. You are a block. You are STUPID!,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Stop with your nonsense. You are a block. You are STUPID!,Skipped
@user I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie.,@user I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie.,Skipped
@user everyone's ragging your ass on Puerto rico Don. The mayor put a stop to the work being done out there a while back.,@user everyone's ragging your cul on Puerto rico Don. The mayor put a stop to the work being done out there a while back.,Successful
@user Shameful.  #NRA is spending over a million $ to get Kavanaugh installed.  Gun control isn't his pot of Tea.,@user Ashamed.  #NRA is spending over a million $ to get Kavanaugh installed.  Gun control isn't his pot of Tea.,Successful
"@user @user Way over the head..."""" you #Liberals are all the same.. """"@USER supporters are stupid"""" """"If you think for yourself, you are a racist"""" """"Aboilish ICE so we can have open borders and more crime."""" Get out of you bubble for a minute and look at how great the country is doing. #MAGA""""","@user @user Way over the helm..."""" you #Liberals are all the same.. """"@USER supporters are absurdity"""" """"If you think for yourself, you are a racism"""" """"Aboilish ICE so we can have open borders and more crime."""" Achieved out of you bubble for a minute and look at how great the country is doing. #MAGA""""",Successful
@user Character and Clinton. Cartoon maybe,@user Character and Clinton. Cartoon maybe,Skipped
AntiFa fascists and Socialists are one and the same......time to respond !,AntiFa fascists and Socialists are one and the same......time to respond !,Skipped
@user @user Antifa will sign anything if they’re paid enough.,@user @user Antifa lust signaling anything if they’sos payrolls enough.,Failed
@user Interesting; my interpretation of the piece was that he was speaking tongue-in-cheek in relating his psychiatric condition to the gun qualifications to highlight the ironic and counter-intuitive nature of gun control laws. I thought it was a well balanced insider piece.,@user Intriguing; my misreading of the sliced was that he was speaking tongue-in-cheek in implicating his psychiatric condition to the waffen aptitude to highlight the ironic and counter-intuitive nature of gun control laws. I thought it was a adequately balances squealer piece.,Successful
@user @user DOXX her.  See if she is as Lilly white as she puts on.,@user @user DOXX her.  Imagine if she is as Lilli white as she throws on.,Successful
Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women’ &lt;— Gotta say… I stand w/ Jeff Spicoli on this one.  #MAGA #WWG1WGA #ConfirmKavanaugh,Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women’ &lt;— Gotta say… I stand w/ Jeff Spicoli on this one.  #MAGA #WWG1WGA #ConfirmKavanaugh,Skipped
"@user @user I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""""""","@user @user I am trying to make a point. Vast people who hate the liberal and ndp teil are republicans. And all curator care about is money. They don't have to ruin the environment and discriminate against others because of dough""""""""",Successful
@user @user Funny how the Conservatives didn't like it when one of there's defected but they sure didn't mind when a Liberal defected. Where's there integrity in this?,@user @user Freaky how the Tory didn't like it when one of there's escaping but they sure didn't wits when a Liberal eloped. Where's there decency in this?,Failed
@user Will antifa fill the streets when kavanaugh is confirmed,@eaters Gonna antifa filler the bricks when kavanaugh is stressed,Failed
@user I see Antifa as a war on peaceful assembly,@eaters me worm Antifa as a brawls on paz haus,Failed
@user She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn proud of it!,@user She is a part of repudiated! I can't avis the hatred those hens on the Perspective have for Trump! And ABC let's them tirade this repudiated on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn elated of it!,Successful
@user @user what?,@user @user what?,Failed
The Trump Alert System in action. #Trump2020 #TRUMP2020 #MAGA,The Bitch Cautious System in acts. #Trump2020 #TRUMP2020 #MAGA,Successful
Exactly what the #LeftistLibTards wanted to happen. Try are a #Corrupt and #Miserable Party.,Exactly what the #LeftistLibTards wanted to happen. Try are a #Corrupt and #Miserable Party.,Skipped
@user Personally I prefer my anti-fascism in the form of a non-Newtonian fluid. Oobleck antifa!,@eaters Singly yo lipper my anti-fascism in the form of a non-Newtonian lube. Oobleck antifa!,Failed
@user Gutiérrez you are a joke dress as an full,@user Gutiérrez you are a joke dress as an full,Skipped
@user THE DEVIL MADE ME DO IT!!!!! THE UGLY FACE OF LIBERALS! I FEEL SORRY FOR THE INNOCENT HONEST ONES THAT ARE JUST BRAINWASHED!,@user THE DEVIL MADE ME DO IT!!!!! THE HIDEOUS FACE OF LIBERALS! I FEEL SORRY FOR THE INNOCENT HONEST ONES THAT ARE JUST SIMPLETON!,Successful
@user No doubt progressive Nazi Antifa Liberal Democrats do.,@user No doubt progressive Nazi Antifa Tolerant Liberals soaps.,Successful
Kavanaugh accuser Christine Ford opens door to testifying next week Looking forward to the book  #MAGA #DrainTheSwamp #TermLimits #DitchMitch #PeelPelosi ⁦@USER,Kavanaugh blaming Annette Ford starts floodgates to impeached next porridge Research ahead to the manoel  #MAGA #DrainTheSwamp #TermLimits #DitchMitch #PeelPelosi ⁦@EATERS,Failed
@user This is dumb. An European government is allowed to make a decision that affects the entire planet. Also how would they even enforce this? Are they going to bug every computer in the world?,@user This is asinine. An European government is allowed to make a decision that affects the entire planet. Also how would they even enforce this? Are they going to bug every computer in the world?,Successful
@user @user @user @user @user So conservatives NEVER get abortions? Were you alive when abortions were illegal? I hear it was a pretty awesome time in history.,@user @user @user @user @user So conservatives NEVER get abortions? Were you alive when abortions were illegal? I hear it was a leggy unbelievable stardate in history.,Successful
@user @user Why do liberals shout and hang their mouths open? Slack jaws.,@user @user Why do liberals shrieks and hang their mouths open? Slack jaws.,Successful
@user @user @user @user That makes zero sense as you are conflating biogenic with non biogenic emission sources.,@user @user @user @user That pays zero brainchild as you are conflating biogenic with nope biogenic emission fount.,Failed
@user Ask @user she is there now!,@eaters Demanding @eaters she is there now!,Failed
@user I'll be looking for you on here election night...make sure you are on Twitter.,@guests I'll sont scoured for you on here elects blackness...translate seguro you are on Google.,Failed
@user What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberals are hypocrites &amp; the alphabet agencies have some bad apples involved in a soft coup. Tick Tock,@subscribers What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberalism are hypocrites &amps; the alphabet agencies have some inclement apples involved in a soft turbulence. Tick Tock,Successful
@user @user Silly Joe! I’m a MAGA Of Society 💯🇺🇸❤️🇺🇸❤️🇺🇸... Feel That👊👊,@user @user Silly Joe! I’m a MAGA Of Society 💯🇺🇸❤️🇺🇸❤️🇺🇸... Feel That👊👊,Skipped
@user @user The Gibraltar people will be hostages in the remaining #Brexit negotiations. Do @user or the @user care? Not a fig!,@user @user The Gibraltar gens will be hostages in the roosting #Brexit bartering. Do @user or the @user care? Not a fig!,Successful
@user @user Pushed to my limits.,@user @user Pushed to my limits.,Skipped
@user It's the ANTIFA gang!,@eaters It's the ANTIFA gangsters!,Successful
@user @user @user @user @user Typical violent antifa... @user hooligans are stalking California causing mayhem.,@user @user @user @user @user Typical violent antifa... @user hooligans are stalking California inflicting shambles.,Successful
@user @user @user @user @user @user @user @user @user The feeling is mutual sunshine!! You are probably #Antifa,@user @user @user @user @user @user @user @user @user Both brainchild is common hallucination!! Thyself are supposedly #Antifa,Failed
"@user @user @user Name them. Who are these conservatives"""" who are driving this dump truck of yours, and when they were passionate about deficits. Name them. Who are they?""""","@user @user @user Names them. Who are these conservatives"""" who are drives this dump tractor of yours, and when they were greedy about deficits. Sake them. Who are they?""""",Successful
@user And how much is he being paid for this behavior?,@eaters And how many is he being payrolls for this misconduct?,Failed
@user @user Liberals don’t give a sh!t. They have no souls.,@user @user Moderates don’t give a vhs!t. They have no ames.,Successful
@user @user @user The Democrats are so desperate all those ppl threatening Sen Collins are from CA. They will do anything to delay or halt confirmation and @user re-election is on the line she is desperate. The ppl &amp; GOP are quite aware of what is going on.,@user @user @user The Democrats are so desperate all those ppl threatening Sen Collins are from CA. They will do anything to delay or halt confirmation and @user re-election is on the line she is desperate. The ppl &amp; GOP are quite aware of what is going on.,Skipped
@user Hogg doesn't  have a clue about life .,@user Pig doesn't  fi a clue about life .,Successful
@user The Liberals backed by the NDP corrupted Ontario's taxpayers with hedgefunders in Ontario and the USA. This is just the beginning of a process to expose these crimes and more is on the way.,@user The Liberals backed by the NDP corrupted Ontario's taxpayers with hedgefunders in Prov and the AMERICA. This is just the cranking of a procedures to betrays these crimes and more is on the way.,Successful
@user @user You should investigate Antifa's connections to the Nazis.,@user @user You should snooping Antifa's liens to the Nazis.,Successful
@user @user this is all just another fraud put out by the democrats.this woman is lying to help her party.Nothing but a liberal nutjob who would say anything to try and keep the conservatives from having the majority on the SCOTUS.,@user @user this is all just another swindling mise out by the democrats.this consort is lies to help her party.Nothing but a liberal kook who would say anything to try and sustained the conservatives from having the majority on the SCOTUS.,Successful
@user Just focus on Price stats when he is behind the plate....😉,@user Pure wears on Spending digits when he is behind the gypsum....😉,Failed
@user What the fuck game are you watching?,@user What the gorram game are you watching?,Successful
@user liberals have turned everything into a 3 ring circus.,@user liberals have turned everything into a 3 slings circus.,Successful
@user @user Choosing heartless politician over your ancestors country.  Speaks volumes as to who you are.,@user @user Choosing merciless politician over your ancestors country.  Speaks volumes as to who you are.,Successful
@user @user So what is the problem you are trying to advise of? Can't quite understand what you are trying to say !,@user @user Again what is the disorder you are alluring to advises of? Can't rather admit what you are endeavors to chitchat !,Successful
@user   the U.S. is tying to increase the cost of drugs in Canada and Conservatives are helping him,@user   the U.S. is tying to soars the loads of drugs in Canada and Conservatives are enabling him,Successful
@user @user @user @user So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.,@user @user @user @user So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a means for a establishment. Keep resisting the outsider and be for the political elite millionaires.,Successful
@user Don’t worry your time will come play hard and listen the coach Frost he is a winner a championship coach🏈,@user Knack’t shitless your stardate longing come play hard and amuse the coach Frost he is a sieg a championship instructors🏈,Successful
@user @user Of course he is. He will be remembered for being the biggest hypocrite in history. They change the rules constantly. #GOPHypocrites,@user @user Of course he is. He will be remembered for being the greater moralist in history. They metamorphosis the bylaws constantly. #GOPHypocrites,Successful
@user he probably gets paid to say that...with $$ and assurances that he won't be called an islamophobe---pfffft it's a fake word--justin is an IDIOT and he is destroying canada one refugee at a time,@user he probably gets granted to say that...with $$ and assurances that he won't have called an islamophobe---pfffft it's a counterfeiter word--justin is an IMBECILE and he is devastation canada one refugee at a time,Successful
@user I'm telling yeah she is leading Steve on...   look howa she always likes all Steves tweets.    What a hooch,@user I'm telling yeah she is leading Steve on...   look howa she always likes all Steves tweets.    What a booze,Successful
@user @user @user A few steps to pivot away from China - TPP: TRUMP Pacific Partnership! - Tell US companies to offshore to other countries - Ban products from China that include stolen Intellectual Property - No disclosing IP to do business in China #MAGA @user @user @user,@user @user @user A scrawny paso to turn away from China - TPP: TRUMP Shrew Concerto! - Tell OUR troupe to offshore to other countries - Ban foodstuffs from China that include stolen Mental Possession - Nothing disseminate IPS to do business in China #MAGA @user @user @user,Successful
@user Like Antifa?,@eaters Like Antifa?,Failed
@user Yess,@eaters Yess,Failed
@user You are an inspiration and fierce! #healthyliving,@user Thyself are an whiff and savage! #healthyliving,Successful
@user Yes. You are! 😄 And your passion for him is lovely...😊,@user Uh. You are! 😄 And your homesickness for him is loverly...😊,Failed
@user This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,@user This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a inclement politician,Successful
Impeach Trump and #MAGA,Impeach Trump and #MAGA,Skipped
@user His fruits comes not only from his mouth; he is a liar and a deceiver. He is definitely NOT a Catholic — he likes to re-form the Church to his own image.,@user His fruits comes not only from his bec; he is a iie and a deceive. He is definitely NOT a Catholic — he adored to re-form the Church to his own image.,Successful
@user @user @user @user Antifa gets to stay on twitter but the proud boys are banned. Life isn't fair. Don't be a victim.,@user @user @user @user Antifa enjoys to rest on google but the proud boys are banned. Perpetuity isn't fair. Don't are a death.,Successful
@user @user @user way more accurate than most theories.Most history ancient Egypt ect is all made up BS . It’s all been fabricated for us I don’t claim to know why.But if you start looking into history ect there’s no fucking proof of anything.Enjoy the show.Our consciousness is def changing #Doit,@user @user @user way more accurate than most theories.Most history ancient Egypt ect is all made up BS . It’s all been fabricated for us I don’t claim to know why.But if you start looking into history ect there’s no jeez proof of anything.Enjoy the show.Our consciousness is def changing #Doit,Successful
President Trump is fighting for the American worker and American Jobs! #MAGA,President Bitch is infighting for the American worker and American Jobs! #MAGA,Successful
@user @user Kind of why we need NATION-WIDE GUN CONTROL. Are you really that stupid?,@user @user Kind of why we need NATION-WIDE GUN CONTROL. Are you really that farcical?,Successful
@user @user It's too had liberals are exempt from laws.,@user @user It's too acres bigots are exonerate from laws.,Successful
@user @user And what if she is lying? What if Kavanaugh is the victim of a smear and character assassination? What then?,@user @user And what if she is lying? What if Kavanaugh is the victim of a soiling and character assassination? What then?,Successful
@user @user A liter of filter semi-skimmed milk costs 85p per ltr retail in Tesco School children drink about 35 ltr of milk per annum That works out to £30 pa at retail prices - repeat RETAIL There are 1 million kids allowed school milk Parents are being ripped off to the tune of £10 mil,@user @user A liter of unfiltered semi-skimmed slags costs 85p per ltr boutiques in Tesco Universities children drink about 35 ltr of dross per ano That jobs out to £30 poppa at retail prices - reproducing RETAIL There are 1 million kids condoned university latte Parents are being ripped off to the tune of £10 cheon,Successful
@user I don't believe she's even getting death threats. Conservatives don't roll that way. Plus her &amp; her attorneys bankroll is Soros,@user I don't believe she's even getting mort threats. Conservatives don't roll that way. Plus her &amp; her attorneys bankroll is Soros,Successful
@user @user An excuse for conservatives to do nothing.,@user @user An excuses for republicans to know nothing.,Successful
Love our @user #MAGA 🇺🇸❤️,Honey our @eaters #MAGA 🇺🇸❤️,Failed
@user @user Brilliant effort great step count great that you are targeting more next week 👍,@user @user Funky try gargantuan moves computation sumptuous that you are destinies more next chow 👍,Failed
@user Pro rate them just as you are the beginning positions.,@user Pro velocities them just as you are the booting posting.,Successful
@user Yes Liberals vs progressives This should be a really dumb banter  Go,@user Yes Liberals vs progressives This should be a really punchy banter  Go,Successful
@user Bob is an old man living in the past. He has no idea what the working class has been through. Promises from both the Dems &amp; Rep career politicians with their expensive law degrees and never worked a day in their lives. It took @user to finally listen and take action.,@user Bob is an old man living in the past. He has no idea what the working class has been through. Promises from both the Dems &amp; Rep bullfight politicians with their expensive law degrees and never worked a day in their lives. It took @user to finally listen and take action.,Successful
"#Tories #Labour #GE2017 #Conservatives Conservatives long-term approach has a number of advantages including the ability to work with our supply chain and landowners to build more homes.  🗨️ Paul Hackett, Chief Executive…","#Tories #Labor #GE2017 #Republicans Republicans long-term approaching hague a numero of merits implicating the jurisdiction to labor with our furnishes twine and owners to edifice more sarcophagus.  🗨️ Pul Dorothy, Fuhrer Administrator…",Failed
@user @user I hate @user so much now. They fucked up the whole franchise.,@user @user I resentment @user so much now. They merde up the whole franchise.,Successful
@user Crazy liberals,@user Mercurial liberals,Successful
@user It seems that @user holds the whip hand when it comes to governing the @user and Brexit.,@user It gaze that @username chocks the whips sideways when it come to headmaster the @eaters and Brexit.,Failed
@user i feel attacked 😂,@eaters i brainchild assailed 😂,Successful
@user @user @user @user @user @user @user @user @user @user Already Following!! Fantastic MAGA Patriot!!! 🇺🇸❤️🇺🇸,@user @user @user @user @user @user @user @user @user @user Ya Trailing!! Handsome MAGA National!!! 🇺🇸❤️🇺🇸,Failed
@user @user So proud of the Harper govt for all the good they are doing for Cda today. Good &amp; bad it’s nice to see the liberals give the conservatives mention.,@user @user Too grandiose of the Harper bureaucrat for all the fine they are executed for Cda sonntag. Commodity &amp; bad it’s adorable to listen the liberals giving the conservatives chitchat.,Successful
@user @user Of course they are.  She either agrees to testify on Mon or they vote on Friday and life moves on until the next obstruction from the lunatic liberals,@user @user Of course they are.  She either agrees to testify on Mon or they vote on Friday and life moves on until the next obstruction from the lunatic liberals,Skipped
@user @user @user She is a role model Adam you are not!,@user @user @user She is a rol dummies Adam you are not!,Successful
1. the last minute of this video is absolutely priceless 2. facts: “Obama separated 90k kids and there were no protests”  liberals: *silence*,1. the ultimate min of this videos is totally wayward 2. actuality: “Obama detaching 90k kids and there were no heckling”  fascists: *silence*,Successful
@user Graham you are on the wrong side of history.,@user Grahams you are on the fraudulent flanks of history.,Successful
@user @user I think Collins has maybe seen the light given the threats against her from Liberals lately.,@user @user me brainchild Corinth haya probably smelled the lighter handed the scourge against her from Leftists freshly.,Failed
@user @user You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,@user @user You are unfortunate. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,Successful
"This Day in Liberal Judicial Activism—September 17""""  #TCOT #MAGA #RedNationRising""""","These Dias in Liberals Judges Radicalism—Sep 17""""  #TCOT #MAGA #RedNationRising""""",Failed
@user Nah I’m okay lol I’m going to watch On my block until a new season 😍,@user Nah I’magpies fina lol me’trillions disappearing to staring At my clogged until a nova seasons 😍,Successful
@user @user How does that make him the best in the country though? There was nothing special about the throw. How does that make me butt hurt ?,@user @user How does that make him the best in the country though? There was nothing special about the throw. How does that make me cul hurt ?,Successful
Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too,Antifa Caught Off Janitor If Get Faces With The Last Whoever They Endlessly Ought To Cope Inordinately,Successful
"@user There is no deal"""" to be made on gun control, knob. The 2nd Amendment is a right that no one can deal away.""""","@user There is no treat"""" to fi put on gun control, knob. Both 2nd Alteration is a bah that no one can therapy out.""""",Failed
@user Can we please now be honest with ourselves and acknowledge this trans stuff is a mental disorder? And NOT normal human behavior?,@user Can we please now be truthful with ourselves and admit this transgender stuff is a mental disorder? And NOT normal human behavior?,Successful
@user @user Son please don’t make me cry today because I never saw this shit,@user @user Son please don’t make me cry today because I never saw this goddammit,Successful
@user 1 &amp; 7 blocking my way to hap'penis,@user 1 &ima; 7 clogging my arteries to hap'penis,Failed
.@USER absolutely right to not propose another referendum.  .@USER are not in power &amp; we are not negotiating.   It’s for @user to make Brexit work; it belongs to them.  If they can’t do that then @user should call a General Election.  Labour are ready.,.@USER utterly bene to not offering another voted.  .@USER are not in skills &amps; we are not godsend.   It’s for @eaters to creations Brexit trabajo; it belongs to them.  Again they can’t do that then @users wanna called a Generals Voter.  Laborer are desirous.,Failed
#MAGA Why she not being prosecuted?,#MAGA Why she not being bled?,Failed
@user @user @user Plus she is a REAL reporter and has the courage of a platoon of Marines.  SMH.,@user @user @user Plus she is a REAL reporter and has the temerity of a platoon of Marines.  SMH.,Successful
@user Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard,@user Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard,Skipped
...when Liberals/Democrats punish &amp; slander people for simply being honest and truthful? That's when you know its time to #WalkAway and vote Republican.,...when Liberals/Democrats punishes &amp; slander people for effortlessly being sincerest and fiel? That's when you confess its stardate to #WalkAway and approved Republican.,Successful
@user So Fucking What. It doesn’t matter if they found the Dead Sea scrolls or the Colonel’s secret recipe. This man should not be dead but he is so due to the ignorant negligence of someone else.,@user So Anathema What. It doesn’t matter if they found the Dead Sea scrolls or the Colonel’s secret recipe. This man should not be dead but he is so due to the uninformed negligence of someone else.,Successful
@user Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.,@user Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.,Skipped
"@user @user @user @user @user @user Good luck with that! I dont follow along with fascists like the #resist movement and their apple and google overlords. I know what happened in ww2 and its the rhetoric they use that put us there. I dont need a GOD"""" to see the hate spewed from #Antifa and how that is wrong.""""","@user @user @user @user @user @user Good luck with that! I dont follow along with fascists like the #resist movement and their apple and google overlords. I know what happened in ww2 and its the rhetoric they use that put us there. I dont need a GOD"""" to see the hate spewed from #Antifa and how that is wrong.""""",Skipped
@user was on 🔥 a brutal match after long time Jeff lost was unexpected. Hope he is fine after the fall❤️😱 #wwe #HIAC,@consumer was on 🔥 a brutal copulation after longtime minute Jeff loser was accidental. Sufferance he is leggy after the dip❤️😱 #dolph #HIAC,Successful
@user @user The name alt right is to make people think its a right wing group.just like ANTIFA that are fascist. BLM that really to they all black lives dont matter.,@user @user The name alt right is to make people think its a right wing group.just like ANTIFA that are fascism. BLM that really to they all black lives dont matter.,Successful
@user @user The truth of it is that unless she has evidence than it's only allegations! If there is no proof than it is only 'what she says' against 'what he says'! She doesn't get marks for truthfulness just because she is a woman; because women can lie just as quickly as a man can!,@user @user The truth of it is that unless she has evidence than it's only allegations! If there is no proof than it is only 'what she says' against 'what he says'! She doesn't get marks for truthfulness just because she is a chick; because women can lie just as quickly as a man can!,Successful
@user @user @user @user If the justice system is working against American values then the results of this graph would be a badge of HONOR for our great President and his supporters! Stop the liberals dead in their tracks! #NotBakingYourCake #ProudToLoveJesus,@user @user @user @user If the justice system is working against American valued then the concluding of this graph would be a pennant of HONOR for our massive President and his supporters! Arrest the liberals dead in their tracks! #NotBakingYourCake #ProudToLoveJesus,Successful
@user Football is an all American sport that brings families and communities together.  It also celebrates masculinity. It seems these things are under attack today.,@user Football is an all American jocks that arouses families and populations juntos.  He also celebrates masculinity. It seems these things are under attack domingos.,Successful
@user @user For what? Why are you asking for his arrest?  Liberals being butthurt for 19 months is not an impeachable offense.,@user @user With what? Why are you calling for his arrest?  Leftists being butthurt for 19 mes is not an impeachable criminal.,Successful
@user He is Spartacus!!!,@eaters His is Spartacus!!!,Failed
@user @user @user @user @user @user @user @user @user @user @user @user Yeah ok antifa lover see you in the streets 😉,@user @user @user @user @user @user @user @user @user @user @user @user Ummm boa antifa lover worm you in the arteries 😉,Failed
@user @user There is NO PROOF HE DIDN'T but you ASSume he is innocent in the very same way... If you support trump....BAAAAAAAA yourself.,@user @user There is NO PROOF HE DIDN'T but you ASSume he is innocent in the very same way... Again you pomoc trump....BAAAAAAAA yourself.,Successful
@user BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.,@user BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.,Skipped
@user Dumb kid,@user Dunce kid,Successful
@user now we know tesco's stance on gun control,@user now we realize tesco's posturing on hotties control,Successful
@user Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh.  Disgraceful libtards.,@user Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh.  Disgraceful libtards.,Skipped
@user Please tell that to your fellow Soros Lackies of Antifa,@user Poser dis that to your honourable Soros Lackies of Antifa,Failed
@user HYPOCRITE!! You run a commercial about ur support for gun control &amp; protecting kids showing ur kids. Really! U support ABORTION. What’s the difference in that and a gun? They BOTH KILL! @user @user @user @user @user,@user SANCTIMONIOUS!! You run a commercial about ur support for gun control &amp; protecting kids showing ur kids. Really! U support ABORTIONS. What’s the difference in that and a gun? They BOTH MATAR! @user @user @user @user @user,Successful
@user Bye bye Flake you Flake! Don’t let the Senate door hit you in the behind on your way out. @user @user @user @user,@user Bye bye Flake you Flake! Don’t let the Senate door hit you in the behind on your way out. @user @user @user @user,Skipped
@user @user Only if Soros says I can!,@user @user Scarcely if Soros exposes me can!,Failed
@user @user @user @user @user hey #sickholder were you the dirty filthy greasy cheesy negarrrr who was in contempt of Congress? Don't open your mouth it's extremely stink.,@user @user @user @user @user hey #sickholder were you the inclement salacious greasy cheesy negarrrr who was in contempt of Congress? Don't open your bec it's extremely waft.,Successful
@user Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool.  😁,@user Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling simpleton.  😁,Successful
"@user @user @user fash""""&lt;That's a give away phrase for #antifa types, the genuine fascists who want to close down free speech. This [ex-]muslim nails the apologists who are really just providing cover for radical islam.","@user @user @user fash""""&tl;That's a enable away language for #antifa types, the genuine fascists who want to close down free speech. This [ex-]muslim nails the apologists who are really just lend cover for draconian muslims.",Successful
