,Unnamed: 0,original,perturbed,type,labels
24,359,"Meh. I've ordered from here twice and not really been enthusiastic about the results either time. Keep in mind that I haven't had pizza from this place yet!\n\nTheir steak hoagie is middling-good; nothing to write home about, but a pretty good example of the standard Pittsburgh pizza place steak hoagie.\n\nThe seafood calzone is another story. Something in it was so bitter I couldn't quite eat it; I'm wondering if it was the garlic or perhaps a leftover burnt taste from the oven. Whatever it was, it was gross. The shrimp weren't that good either, suffering as they did from that certain \""""I taste like iodine\"""" flavor.\n\nThe advantage to R&B is that they're open reasonably late, given the location, but the phone service is rather surly and it always takes them an hour plus to deliver. Which would be OK if I didn't live a block away (normally I'd just walk and pick it up, but just for you, Yelpers, I subject myself to the vagaries of sitting on my rear end on the couch waiting for my food to arrive).","Lols. I've ordered from here twice and not really been pious about the results either time. Keep in mind that I haven't had pizza from this place yet!\n\nTheir steak cheddar is middling-good; nothing to write home about, but a pretty good example of the standard Pittsburgh pizza place steak hoagie.\n\nThe seafood manicotti is another story. Something in it was afterward bitter I couldn't quite eat it; I'm wondering if it was the garlic or perhaps a leftover ablaze taste from the oven. Whatever it was, it was clear. The crabs weren't that good either, suffering as they did from that certain \""""I delicious like iodine\"""" liking.\n\nThe parti to R&iii is that they're open pretty late, granted the venues, but the phone serving is rather surly and it forever toma them an minute plus to introducing. Which would be YES if I didn't survive a block abroad (uniquely I'd just hiking and pick it up, but just for you, Yelpers, me things myself to the vagaries of session on my atf finishes on the couch suspense for my gourmet to attain).",Successful,1.75
25,207,"Let me just say that this used to be a place I loved.\n\nRemember when you'd go somewhere and have good food, great service and a general pleasant experience and then a few months you'd go back and have it all again? Well one day you decide to go back and you realized everything has changed in a way that you can't describe and the place is no longer familiar. To me, that is Bar Louie\n\nI can't say the food is bad. I had an order of the pretzel sticks for an appetizer and the cinnamon sauce tasted like water and the pretzels were stale. I will say I still ate them so shame on me. My  sandwich (the Mario) as always was very good.\n\nNow here comes the bad:\n\n1. There were fruit flies EVERYWHERE. I felt like we were eating on top of a garbage dump. At one point I had to get a new drink because one flew in my beer. I understand that the establishment is an indoor/outdoor place but there is no reason for 15 fruit flies to hover over my table.\n\n2. The place is enormous and they had one, very nice, but over worked server. The girl looked like she was about to have a heart attack because she never stopped moving.\n\n3. Because of number two our service in general was not good. I can't totally blame the girl she did the best we could. I mean. I've played Diner Dash on my iPad, I know what happens when a place fills up too quickly when you are the only one working.\n\nIt's sad when a place you love turns into a place you never want to go again. I think I'm being very generous by giving it two stars but because I used to love it so much I can't rate it that low. Part of me hopes it gets better, but like an absentee father it'll just let me down again.","Let me just confess that this used to worden a put I venerated.\pp\nRemember when you'd disappear somewhere and acres good lunch, vast service and a general comforting experimental and then a rare week you'd disappear back and have it all again? Okay one time you decide to skip back and you doing everything has changed in a track that you can't specify and the scene is no longer usual. To me, that is Counsel Louie\n\ngai can't say the eaten is bad. I made an order of the sandwich shoots for an delicacies and the cloves spices coma like waters and the popsicles were decrepit. I will declare I still devour them again embarrass on me. Month  sandwiches (the Mario) as always was very good.\percent\nNow here comes the bad:\n\n1. There were fruit steals SOMEHOW. I felt like we were restaurant on top of a garbage dump. For one point I had to get a new bottle so one flew in my booze. me mindful that the establishment is an interior/foreign place but there is no excuses for 15 fruit aircraft to hover over my presented.\s\n2. Both place is enormous and they had one, very magnificent, but over gig server. The gal looked like she was about to have a heart hitting because she never stopped moving.\p\n3. Because of numbering two our service in broad was not handsome. me can't totally blame the girl she became the best we could. I mean. I've realised Diner Dash on my iPad, I know what happens when a place fills up too briefly when you are the only one working.\ies\nIt's sad when a plaza you love towers into a location you never want to go again. I visualise I'm being very generous by furnishes it two stars but because I used to fond it so much I can't gear it that low. Halves of me waited it became finest, but iike an absentee father it'll just iet me down again.",Successful,1.5
26,120,Another store which has gone the way of the Dodo bird. Actually there was nothing basement like about it. What will be done with the empty space that is the question?,Another godown which has going the styles of the Sor lovebirds. Even there was nothing basement like about it. What will be finalized with the empty space that is the question?,Successful,1.75
27,515,"This is not a review on this gym. It is a review on their customer/membership service. I just called there. All I wanted to know is what their monthly fees were. Simple right? Wrong. They want your name and phone number and the rights to your first born child and then they won't even tell you anything without you physically coming to them to \""""talk\"""" about what's best for you. I took psychology classes, I know what they are trying to do by talking to you face to face. I am sorry, but I want a gym, not a drug dealer. I don't need you to try to shove your products down my throat, I want to go somewhere to work out and be left alone. (That's why I wear headphones and don't make eye contact). \n\nI just wish places like this would give you a straight answer about their membership fees without hassling you. I won't go here now, period, because I don't believe in these kind of tactics. Just be straight with people, is that so hard?","This is not a review on this workouts. It is a review on their talkers/membership service. I just call there. Aii I wanted to know is what their monthly fees were. Simple allright? Amiss. They want your appointment and phone number and the ok to your first born youngster and then they won't even dis you anything without you bodily be to them to \""""talk\"""" about what's best for you. I took psychology classroom, me know what they are strives to do by talking to you face to face. I am pitiable, but me want a gym, not a drugstore retailer. I don't demand you to try to shove your products down my throat, me want to go somewhere to work out and be left alone. (That's why I wear headphones and don't make eye relationship). \nth\nie just want places like this would give you a straight replied about their join fees without hassling you. I won't devote here now, phase, so I don't view in these classifying of tactics. Just are straight with people, is that so hard?",Successful,2.25
28,911,"Not sure why my review was flagged but I can assure that I,m not an employee or another restaurant making trouble for a competitor, just an average consumer that lives on the Northside .\n         When will I ever learn. I really want to like this place. It's a cool building with neat old fashion feel to it. But the food is mediocre at best.The last time I was there I got what they called German goulash. I have had this made for me by real German cooks so I have a good idea what it's supposed to taste like and this isn't it. It was made from pork instead of beef with frozen peas and carrots. The gravy wasn't a rich and savory, it was canned or packaged with I don't even know what spices in it. When I complained to the waitress she said that most people don't like it either. She asked me if I wanted something else but I was in a hurry and ate the meat after I scraped the gravy off of it. I have been to this place 1 or 2 times a year and I have had undercooked potato pancakes, greasy rubins and cold sausages. The only thing I can say is really good is the spinach salad with warm bacon dressing. It is a bit over priced for the size, but it is always really good.\n\nSunday brunch\nA neighbor talked me into going here for the brunch and I was glad she did. For an all you can eat brunch they do a nice job keeping things stocked and fresh. The omelet chef was very good making stuff just as you asked him for, yum. The sausage is great and the bacon is cooked in a range of doneness that everyone can find. So, for dinner and lunch my original 2 stars stand but the Sunday brunch is a solid 4 1/2 stars.","Not sure why my review was flagged but I can assure that I,m not an employee or another restaurant making trouble for a competitor, just an average consumer that lives on the Northside .\n         When desired I ever learn. I really does to likes this place. It's a cool building with neat old fashion feel to it. But the diet is mediocre at best.The last time I was there I got what they called German goulash. I have had this made for me by real German cooks so I have a good idea what it's supposed to taste like and this isn't it. It was made from pork instead of beef with frozen peas and carrots. The gravy wasn't a rich and savory, it was canned or packaged with I don't even know what spices in it. When I complained to the waitress she said that most people don't like it either. She asked me if I wanted something else but I was in a hurry and ate the meat after I scraped the gravy off of it. I have been to this place 1 or 2 times a year and I have had boiled potato pancakes, greasy rubins and cold sausages. The only thing I can say is really good is the spinach salad with warm bacon dressing. It is a bit over priced for the size, but it is always really good.\n\nSunday brunch\nA surrounds talked me into going here for the brunch and I was glad she did. For an all you can eat brunch they do a nice job keeping things stocked and fresh. The omelet chef was very good making stuff just as you asked him for, yum. The sausage is great and the bacon is cooked in a range of doneness that everyone can find. Wherein, for dinner and lunch my original 2 estrella kiosk but the Sunday brunch is a stabilised 4 1/2 stars.",Successful,2.5
29,281,Panera bread has to be the most inconsistent restaurant I have ever been to. I have posted two pictures of the strawberry poppyseed chicken salad. The first one looks delicious the second one looks like they could've used a smaller bowl. It did not even look appetizing.,Panera bread has to be the most groundless restaurant I have ever been to. I have posted two picture of the strawberry poppyseed chicken zucchini. The first one expectations delicious the second one looks like they could've used a smaller bowl. It did not even look appetizing.,Successful,1.75
30,647,"I really feel bad about giving a one-star review.  First, it's not about the service, price, decor, or the food.  I'm writing this review after going there twice.  The first time my husband and I went, the dinner was good.  We thought this place has the potential to be our go-to Chinese restaurant in Pgh.  Today I remembered that they have an early-bird special 3-6pm (m-sat).  The won ton soup was not authentic (more like chicken noodle soup) but wasn't bad.  The entree was fine.  \n\nWhat really knocked the score down to 1 is the awful tobacco/cigarette smell from the tea!! ? !!   I had to go to the grocery store and buy a pack of gum.  The smell wouldn't leave me so I came home to rinse my mouth with Listerine (2-3 minutes) then brush (as long as I could) to get rid of the smell.  Did they use the tea pot as an ash tray?  \n\n[first visit: 3 stars] + [second visit: -5 stars] = [ -2 stars]","me indeed thinking bad about dar a one-star revision.  Principled, it's not about the service, prices, medals, or the dinner.  I'm writing this review after leash there twice.  The first hour my couples and me walked, the dinner was good.  Our view this pleasure has the achievable to be our go-to Chinese restaurant in Pgh.  Currently me commemorate that they hectares an early-bird special 3-6pm (m-sat).  The won ta noodles was not factual (more like poultry noodle soup) but wasn't bad.  The supper was fine.  \n\nWhat very knocked the footnote down to 1 is the dreaded quitting/cigarette smell from the tea!! ? !!   I did to go to the supermarkets store and buy a pack of chewing.  The smell wouldn't authorizing me so I come house to sanitation my bec with Excedrin (2-3 protocol) then shave (as long as I could) to achieving free of the smell.  Did they use the tea pot as an ashes tray?  \ies\n[first visit: 3 stars] + [second toured: -5 stars] = [ -2 celebs]",Successful,1.5
31,258,"REDO!\n\nI went to PF Chang's several years ago and was NOT pleased with the food that was presented to me.  \n\nMy issue: I thought I was getting Chinese food.  \n\nMy resolution: Try this restaurant again knowing that it is just reinvented American food with names of those Chinese dishes I actually like to eat.\n\nSo we returned to PF Chang's for lunch to try this American food in this caricature of a Chinese restaurant.  There were very few people in the restaurant.  The two of us were seated in the largest corner booth and left to review our menus.  When our waitress finally arrived we ordered the following items:\n\nCoca Cola\nIced Tea\nPan fried pork dumplings\nSesame chicken lunch with white rice and egg drop soup\nChangs chicken with white rice\n\nOur drinks and my soup came out immediately.  Unfortunately I was brought the wrong soup and the server had disappeared before I had a chance to say anything.  I could see her across the barren wasteland that was the dining room and we even made eye contact several times, but at no point could I get her to come back to my table.  I tried the soup and was disgusted with it and placed it at the end of the table.  I didn't know what it was and didn't want to know.  Almost ten minutes later she arrived quite happy with the job she was doing and asked how the food was.  I asked if she could bring out some egg drop soup. I didn't expect to get the stink-eye.\n\nMy egg drop soup was brought out with the dumplings as well as the caddy of different sauces and oils.  The server really wasn't that into the experience, but again gave me the stink-eye when I told her that mixing the sauces was unnecessary since I knew what each of them was and would be able to mix them myself.  I mixed the rice vinegar, chili oil, chili paste, and soy sauce (my guess is that it was supposed to be tamari) to create a dipping sauce for our dumplings. I took a bite of the soup and it was somewhat better than the other soup, but it was still brown.  I ate half the bowl and left the rest for the server.  It was thick and gooey and the flavor didn't wow.  I saw no reason to continue.  I moved on to the dumplings, which had an okay flavor to them.  The skins were a bit thick and doughy.  The meat on the inside did not balance this attribute at all.  The sauce tasted a little odd so I tried to remix and it was still off.  I tried the components individually and found that some of them were either old, stale, or rancid.  We finished our dumplings.\n\nOur lunch entrees arrived.  I had ordered mine extra-spicy, but I guess it came Pittsburgh Hot (super mild) and had a lackluster flavor at best.  The meat was tough and the sauce tasted of soy sauce more than anything else.  I tried some of Chang's chicken and was equally mollified.  This was supposed to be their version of General Tso's Chicken.  Now I have never had a General's chicken that was the same at any place.  It is always different.  Many of them are good in different ways.  This food, though, it wasn't good.  Chang's chicken fell into the same category as the Sesame Chicken -- since it tasted mainly of soy sauce -- with the addition sugar.  \n\nI just don't understand how anyone can like this place.  Even the Yoshida Sauce you get at Sam's/Costco tastes better.","REDO!\n\nI went to PF Chang's several years ago and was NOT pleased with the food that was presented to me.  \percent\nMy issue: I felt me was buy Chinese food.  \nitrogen\nMy resolution: Try this restaurant again knowing that it is just reinvented American food with baptism of those Chinese dishes I actually like to eat.\percent\nSo we returned to PF Chang's for lunch to try this American food in this caricature of a Chinese restaurant.  There were very few people in the restaurant.  The two of us were seated in the largest corner booth and left to review our menus.  When our waitress finally arrived we ordered the following items:\n\nCoca Colas\nIced Tea\nPan fried pork dumplings\nSesame chicken lunch with white rice and egg drop soup\nChangs chicken with white rice\nitrogen\nOur drinks and my soup came out immediately.  Unfortunately I was brought the wrong soup and the server had disappeared before I had a chance to say anything.  I could see her across the barren wasteland that was the dining room and we even made eye contact several times, but at no point could I get her to come back to my table.  I tried the soup and was bummed with it and placed it at the end of the table.  I didn't know what it was and didn't want to know.  Almost ten minutes later she arrived quite happy with the job she was doing and strived how the food was.  I asked if she could bring out some egg drop soup. I didn't expect to get the stink-eye.\p\nMy egg drop soup was brought out with the dumplings as well as the cadillac of different sauces and oils.  The server really wasn't that into the enjoys, but again attributed me the stink-eye when I told her that mixing the sauces was unnecessary since I knew what each of them was and would be able to mix them myself.  I mixed the rice vinegar, chili oil, chili paste, and soy sauce (my guess is that it was supposed to be tamari) to create a dipping sauce for our dumplings. I took a piece of the soup and it was satisfactorily better than the other soup, but it was still brown.  I devoured half the bowl and left the rest for the server.  It was thickness and gooey and the savoury didn't wow.  I saw no reason to continue.  I moved on to the dumplings, which had an okay flavor to them.  The skins were a bit thick and doughy.  The meat on the inside did not balance this attribute at all.  The sauce tasted a little odd so I tried to remix and it was still off.  I tried the components individually and found that some of them were either old, stale, or rancid.  We finished our dumplings.\n\nOur lunch entrees arrived.  I had ordered mine extra-spicy, but I guess it came Pittsburgh Hot (super mild) and had a lackluster flavor at best.  The meat was tough and the sauce tasted of soy sauce more than anything else.  I tried some of Chang's chicken and was equally mollified.  This was supposed to be their version of General Tso's Chicken.  Now I have never had a General's chicken that was the same at any place.  It is always different.  Many of them are good in different ways.  This food, though, it wasn't good.  Chang's chicken fell into the same category as the Sesame Chicken -- since it tasted mainly of soy sauce -- with the addition sugar.  \n\nI just don't understand how anyone can like this place.  Even the Yoshida Sauce you get at Sam's/Costco tastes better.",Successful,2.0
32,320,"First I would like to say that I was hesitant coming to another fish place recommended by some temporary coworkers since the last place they sent me to made terribly ill. \nThat being said, I came here and was delighted by my server Michael who was not only friendly but incredibly attentive and very sharp. \nI originally ordered the Mahi Mahi but alas, the ran out upon my ordering, in which case the manager promptly came to ask me for another upgraded selection at no additional charge. Hence, the tuna. \nNow the tuna was amazing. Seared almost perfectly, with the rare flavor still intact. \nI would most definitely come back again and if I lived in the area, this would be one of my top spots.","Outset yo would like to say that I was hesitant imminent to another fish place recommended by some temporal friendships than the eventual scene they transmitted me to provided terribly sicker. \nThat being mentioned, I came here and was excited by my servers Michael who was not only chatty but unimaginably ultimatum and very harsh. \nI originally ordained the Mahi Mahi but alas, the ran out upon my ordinances, in which case the manager promptly became to praying me for another improved selection at no complimentary charge. Hence, the tuna. \nNow the t was amazing. Seared almost rather, with the rare flavor still intact. \nI would most definitely come back again and if I endured in the areas, this would got one of my top attractions.",Successful,1.75
33,102,The only thing worse than the food is the service.,The only thing worse than the eat is the serves.,Successful,2.25
34,8,"Before I finally made it over to this range I heard the same thing from most people - it's just fine to go work on your swing. I had such a low expectation I was pleasantly surprised. \n\nIt's a fairly big range - if you are familiar with Scally's in Moon, it seems like it has almost as many tees, though its not nearly as nice a facility. \n\nThe guys in the pro shop were two of the friendlier guys I've come across at ranges or at courses. Yards were indeed marked and there are some targets to aim for, and even some hazards to aim away from. \n\nA big red flag to me was the extra charge ($3) to hit off the grass. I am no range expert, but this is the 4th one I've been to and the first I've seen of that sort of nickel and diming....\n\nPrice for the golf balls was reasonable and I do plan to be back every week until they close up in October for the season. Hopefully, since its for sale, it will reopen as a golf facility again.","Before I finally made it over to this range I heard the same thing from most people - it's just fine to go work on your swing. I had such a low expectation I was neatly perplexed. \n\nIt's a fairly big range - if you are familiar with Scally's in Moon, it seems like it has almost as many tees, though its not nearly as nice a facility. \n\nThe guys in the pro shop were two of the friendlier guys I've come across at ranges or at courses. Yards were indeed marked and there are some targets to aim for, and even some hazards to aim away from. \n\nA big red flag to me was the extra charge ($3) to hit off the grass. I am no range expert, but this is the 4th one I've been to and the first I've seen of that sort of nickel and diming....\n\nPrice for the golf balls was reasonable and I do plan to be back every week until they close up in October for the season. Hopefully, since its for sale, it will reopen as a golf facility again.",Successful,1.5
35,33,"Best breakfast spot in the area, If you like diner food it is the place to go. Small, so you will want to avoid the church crowd on Sundays, but the wait is never too long.  Everyone is friendly and has obviously been working there for a while.  If you are feeling like lunch food go a little later, their burgers are made on the breakfast griddle and are delicious.","Presentable lunch blemish in the area, If you enjoying diner food it is the place to go. Limited, so you will want to avoid the church crowd on Yesterday, but the hope is never too most.  Everyone is sympathetic and has obviously been working there for a while.  If you are feeling like lunch food go a little later, their burgers are made on the breakfast griddle and are funky.",Successful,1.5
36,300,"Decent size, decent selection, decent staff.\n\nI guess that can wholly sum this place up, it's decent.  As with many other stores that are like this, the product rotates depending on what doesn't sale well at other stores.  Can always snag a deal here.  I was able to pick up a pretty sweet Puma jacket for $10, can't beat that, right?\n\nThat being said, there are those times that you may not find anything as well.  So really don't get your hopes up if you are looking for a specific item.","Decent size, decent selection, decent official.\n\nI guess that can wholly mori this place up, it's decent.  As with many other stores that are like this, the product rotates depending on what doesn't sale well at other storage.  Can always snag a deal here.  I was able to pick up a pretty sweet Puma jacket for $10, can't overcome that, right?\n\nThat being said, there are those times that you may not find anything as well.  So really don't get your hopes up if you are looking for a specific aspects.",Successful,2.0
37,10,"After waiting for almost 30 minutes to trade in an old phone part of the buy back program, our customer service rep incorrectly processed the transaction. This led to us waiting another 30 minutes for him to correct it. Don't visit this store if you want pleasant or good service.","Until anticipation for almost 30 protocol to markets in an older phone component of the acquired back project, our talkers department rep accidentally processed the operation. That dictated to we hope another 30 protocol for him to repairing it. Don't outing this retailer if you did delicious or exemplary service.",Successful,1.25
38,950,"How to put this gently?\n\nWhile I may go back to Pittsburgh some day, I will never return to the Carnegie Museum of Art. \n\nIt's not that I mind that its gallery seemed small compared to others I have viewed (sometimes small museums have some hidden treasures) or that one whole gallery was blown glass and I felt like I was at a bong shop on haight st. in sf. \n\nIt comes down to the fact that a docent, while trying to explain a painting with a watchtower in it, told the students it was a watchtower \""""from Auschwitz, a place where they basically fried a lot of Jews\"""".  Seriously? That's how she chose to describe concentration camps to a large class of what I could only guess were middle schoolers? It sounded like she described a bad breakfast joint...\""""oh that place? they basically just fry eggs\"""".\n\nOn top of all that, the description of the piece stated the watchtower was reminiscent of those that were spread throughout East and West Germany during Hitler's rule (i.e. not those in Auschwitz).\n\nIn sum, docents are a reflection of the institution in which they volunteer, and this one sucked. So, Carnegie Museums of Pittsburgh, if you're going to hire racist people to lead your tours, at least make sure they have their facts straight (or can read).","How to put this gently?\n\nWhile I may go back to Pittsburgh some day, I goes never recapture to the Carnegie Museum of Art. \n\nIt's not that me thoughts that its gallery seemed small compared to others I have viewed (sometimes small museums hectare some hidden treasures) or that one whole gallery was blown glass and I unearthed like I was at a bong shop on haight st. in sf. \n\nIt comes down to the fact that a docent, while trying to explain a painting with a watchtower in it, alluded the students it was a watchtower \""""from Auschwitz, a place where they basically fried a lot of Jews\"""".  Seriously? That's how she chose to describe concentration camps to a large class of what I could only guess were middle schoolers? It guessed like she described a bad breakfast joint...\""""oh that place? they basically just fry eggs\"""".\s\nah high of all that, the portrait of the piece stated the watchtower was reminiscent of those that were spread throughout East and West Germany during Hitler's rule (i.e. not those in Auschwitz).\n\nIn number, docents are a meditation of the institution in which they volunteer, and this one breathed. So, Princeton Museums of Pittsburgh, if you're gone to hired racist people to lead your tours, at least make sure they have their facts straight (or can read).",Successful,2.25
39,255,"Interesting the reviews here are less than stellar already. I would normally not review a chain retail store, but the service I received today just really got my blood boiling.\n\nI will state, as I always do in these types of situations, that I have worked many years in retail. I know what you're supposed to do. I know the ways I've displayed exemplary service and I know the ways I've slacked off. I get it, I really do.\n\nSo I'm in the store early. Hardly any people in there. Weird for the Semi-Annual Sale time of year. Usually it doesn't matter what time you're there during the sale, it's always busy. \n\nI went through my usual bins and picked up a mess of undies and bras. Since no one was at the check out counter and I needed a spot to go through things, I set them down and started to try and chat with the sales chick. I actually always like to do this, just to shoot the breeze, but also to get their opinions on items I'm buying. \n\nThe girl behind the counter was having non of this though.I asked her about a bra and she said she didn't know about that one, but said it should work. I understand, you can't try them all. But the thing that really irked me was that she was definitely not hiding her annoyance at me setting down my things on the counter. I even looked back to make sure there were no people checking out behind me. Ghost town. Tumbleweed rolled by. No one.\n\nSo I'm going through my stuff and separating what I want and don't want and she's sighing and grabbing things saying \""""Soooo, you DON'T want these???\"""" Um, I'm not asking you to help me sort things. I'm not holding up a line. I'm just trying to not spend $$$ on an accidental XS pair of undies that got mixed in! \n\nAfter that, it's not exactly what she said, but how she acted. I have never felt more uncomfortable in a retail store before. I ended up grabbing my discards and putting them back myself (which I really don't mind doing, but after she huffed and puffed, I didn't even want to deal with her). \n\nThe thing is, I was nice the entire time. I don't expect you to sit there and be sugary sweet either. Just do what you were hired to do. Be nice and sell some bras. If you come to work in a bad mood, the real world is not going to give you a hug. Suck it up and do your job or work where you don't have to talk to anyone else ever.","Interesting the reviews here are less than stellar already. I would normally not review a chain retail store, but the service I benefitted tonight just really got my blood boiling.\n\nI will state, as I always do in these types of situations, that I have worked many years in retail. I know what you're supposed to do. I know the ways I've displayed exemplary service and I know the ways I've slacked off. I get it, I really do.\n\nSo I'm in the store early. Hardly any people in there. Weird for the Semi-Annual Sale time of year. Usually it doesn't matter what time you're there during the sale, it's always busy. \n\nI went through my usual bins and picked up a mess of undies and bras. Since no one was at the check out counter and I needed a spot to go through things, I set them down and started to try and chat with the sales chick. I actually always like to do this, just to shoot the breeze, but also to get their opinions on items I'm buying. \n\nThe girl behind the counter was having non of this though.I asked her about a bra and she said she didn't know about that one, but said it should work. I understand, you can't try them all. But the thing that really irked me was that she was definitely not hiding her annoyance at me setting down my things on the counter. I even looked back to make sure there were no people checking out behind me. Ghost town. Tumbleweed rolled by. No one.\n\nSo I'm going through my stuff and separating what I want and don't want and she's sighing and grabbing things saying \""""Soooo, you DON'T want these???\"""" Um, I'm not asking you to help me sort things. I'm not holding up a line. I'm just trying to not spend $$$ on an accidental XS pair of undies that got mixed in! \n\nAfter that, it's not exactly what she said, but how she functioned. I have never felt more touchy in a retail store before. I ended up grabbing my discards and putting them back myself (which I really don't mind doing, but after she huffed and puffed, I didn't even want to deal with her). \n\nThe thing is, I was nice the entire days. I don't expect you to sit there and be sugary sweet either. Just do what you were hired to do. Be nice and sell some bras. If you come to work in a bad mood, the real world is not going to give you a hug. Suck it up and do your job or work where you don't have to talk to anyone else ever.",Successful,2.25
40,20,"Don't waste your time.  We had two different people come to our house to give us estimates for a deck (one of them the OWNER).  Both times, we never heard from them.  Not a call, not the estimate, nothing.","Don't refuse your time.  Our became two dissimilar humans inward to our dormitories to enabling ourselves calculations for a deck (one of them the OWNING).  Yet juncture, we never overheard from them.  Not a wondering, not the appraisal, nothing.",Successful,1.25
41,227,"So the last time I went to a water park was probably when I was in elementary school and didn't really know how to swim (... I still kinda don't. lol). Anyway, it was in California at Raging Rivers and it was a traumatizing experience. Screaming & being tossed around in the pool that pushes periodic waves at the sound of a loud horn and ending up with scraped knees and feet. Not fun.\n\nSo to say the least, I was a bit nervous coming to this water park afraid to have another episode of feeling I was being drowned. Luckily that did not happen.\n\nI seriously had SO MUCH fun here! I honestly was only expecting to go on the Lazy River pool all day but with my bf, we hit up so many rides... tandem AND single rides! I feel like such a big girl now! Definitely lean back while you're on those single donuts on the water rides, or else you feel like you're going to flip over while swishing down the tubes. The new dragon ride they just opened up was okay. I was expecting it to be so much more fun, but literally you just slide down a dark tube into a circular room where you just slowly swirl your way down the middle hole and that was it. \n\nThere was this one ride where you slide down the tubes for a few seconds, then you land into a pool where a worker pushes you into another tube and this continues about 3 times. It was weird. Kinda awkward with the worker having to grab you and push you through. Although it was still fun. The last dude threw me in backwards! Scared the crap out of me but it was fun :)\n\nThe food here is surprisingly pretty affordable. Plus, who wants to eat a huge meal while in your swim suit. Me don't want no pot belly. \n\nOverall I had such a fun time here. It definitely made me rethink my fear of water parks. By the way, we went on a Saturday in early June and it wasn't as packed as I thought it would be! So the lines weren't long at all. Also, go to Giant Eagle to purchase your discounted tickets. You save a few bucks versus buying them at the water park. Oh and don't forget to bring sandals while walking around. Your feet will literally feel like they're burning from the ground. Now go off and have some fun! :)","So the last hourly I went to a water park was probably when I was in elementary school and didn't really know how to swim (... I still kinda don't. lol). Anyway, it was in California at Raging Rivers and it was a inordinately experience. Screaming & being tossed around in the pool that pushes periodic influx at the sound of a loud horn and ending up with scraped knees and feet. Not fun.\n\nSo to indicate the least, I was a soon annoyed coming to this water park horror to have another episode of feeling I was being drowned. Luckily that did not happen.\n\nI mightily had UNTIL WIDELY amusing here! I honestly was only expecting to go on the Lazy River pool all day but with my bf, we hit up so many rides... tandem CONSEQUENTLY single rides! I feel like such a big girl now! Surely lean back while you're on those single donuts on the water rides, or else you feel like you're going to flip over while swishing down the tubes. Both new dragons ride they just opened up was okay. I was expecting it to be so much more fun, but literally you just slide down a dark tube into a circular room where you just slowly swirl your way down the middle hole and that was it. \n\nThere was this one ride where you slide down the tubes for a few seconds, then you land into a pool where a worker pushes you into another tube and this continues about 3 times. It was weird. Anything awkward with the worker having to grab you and push you through. Although it was once fun. The last dude threw me in backwards! Scared the crap out of me but it was fun :)\n\nThe food here is surprisingly pretty profitable. Yet, who wants to eat a huge meal while in your swim suit. Me don't want no pot belly. \percent\nOverall I had such a fun time here. It apparently worded me revoir my horror of water parks. At the way, we went on a Saturday in early June and it wasn't as packed as I thought it would be! So the lines weren't long at all. Similarly, go to Giant Eagle to purchase your discounted tickets. You save a few bucks versus buying them at the water park. Oh and don't carelessness to bring sandals while walking around. Your feet will literally feel like they're burning from the ground. Now go off and have some fun! :)",Successful,1.5
42,58,"Yay, I'm a fan but sometimes service is a little slow, it was very good for us this visit.  Go to Papa j's every once in a while but mostly for the White Pizza.  It is the best white pizza I have ever had.  Order the white pizza on our visit this  weekend... it has garlic, spinach, feta cheese and we usually add some veggie on top.  It was delicious!  Order fried calamari and it was OK...note to self next time try the calamari roman style.\n\nLike the dinning room with the hardwood floors and bright lighting.  \n\nThe bar was jumping thou never go to the bar.","Oorah, I'm a vent but mostly service is a humble sluggish, it was pretty good for us this visit.  Go to Papa j's every once in a while but mostly for the White Pizza.  It is the alright white pizza I have ever had.  Order the white pizza on our visit this  weekend... it has garlic, spinach, feta cheese and we usually add some veggie on top.  It was funky!  Order fried calamari and it was OK...note to self next time try the calamari roman style.\n\nLike the dinning room with the hardwood floors and bright lighting.  \n\nThe bar was skipped thou never go to the helm.",Successful,1.75
43,746,"Worst tofu scramble ever. Days old, cold, hard, inedible.  Sent it back and had no time to wait for another dish. I can't even believe that the server, let alone the  \""""chef\"""" thought it appropriate to serve. \n\nBrought my 2 year old along, had to get a high chair, I'm able to do this just would have been nice if asked by server if we needed one.","Grandest tofu scramble ever. Dates olden, cold, fraught, inedible.  Aired it back and eu no time to foresee for another dish. me can't even knew that the server, lets alone the  \""""chef\"""" imagines it owing to servicing. \n\nBrought my 2 annum ancestral along, gets to achieve a high chaired, I'm able to do this just would could been exquisite if asked by server if we must one.",Successful,1.5
