original,perturbed,type
"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out .","moore's complex and important film is also , believe it or not , tremendously entertaining , a david and goliath story that's still very much playing itself out .",Failed
"the additional storyline is interesting and entertaining , but it doesn't have the same magical quality as the beginning of the story . i like the new footage and still love the old stuff .","the additional storyline is interesting and entertaining , but it doesn't have the same magical quality as the start of the story . i like the new footage and still loved the old stuff .",Failed
"though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .","though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anybody in search of a jules and jim for the new millennium .",Failed
you might not buy the ideas . but you'll definitely want the t-shirt .,you might not buy the ideas . but you'll definitely want the t-shirt .,Failed
provides an intriguing window into the imagination and hermetic analysis of todd solondz .,provides an intriguing window into the imagination and hermetic analysis of todd solondz .,Failed
"windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .","windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .",Failed
presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,Failed
"just what makes us happy , anyway ?","just what makes us happy , anyway ?",Failed
"a thoughtful , moving piece that faces difficult issues with honesty and beauty .","a thoughtful , moving piece that faces difficult issues with honesty and beauty .",Failed
one of the greatest romantic comedies of the past decade .,one of the greatest romantic comedies of the past decade .,Failed
"you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and horrid .","you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and awful .",Failed
"benefits from a strong performance from zhao , but it's dong jie's face you remember at the end .","benefits from a strong performance from zhao , but it's dong jie's face you remember at the end .",Failed
this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .,this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .,Failed
"the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .","the director , steven shainberg , has succeeded by focus intently on his characters , making them quirky persons rather than figures of fun .",Failed
it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .,it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .,Failed
"the movie has a soft , percolating magic , a deadpan suspense .","the movie has a soft , percolating magic , a deadpan suspense .",Failed
a well-made and often lovely depiction of the mysteries of friendship .,a well-made and often lovely depiction of the mysteries of friendship .,Failed
"using his audience as a figurative port-of-call , dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead .","using his audience as a figurative port-of-call , dong pulling his even-handed ideological ship to their dock for unload , before he continues his longer journey still ahead .",Failed
. . . understands that a generation defines its music as much as the music defines a generation .,. . . understands that a generation defining its music as much as the music defines a generation .,Failed
the transporter is as lively and as fun as it is unapologetically dumb,the transporter is as lively and as fun as it is unapologetically dumb,Failed
"as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights .","as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights .",Failed
has it ever been possible to say that williams has truly inhabited a character ? it is now .,has it ever been possible to say that williams has truly inhabited a character ? it is now .,Failed
"by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what's possible and what we might do to make it so .","by presenting an impossible romance in an impossible world , pumpkin dares us to said why either is impossible -- which forces us to confront what's possible and what we might do to make it so .",Failed
"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .","an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .",Failed
"an incendiary , deeply thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightening theocracy","an incendiary , deeply thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightening theocracy",Failed
"all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .","all the performances are top notch and , once you got through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .",Failed
""" its successes are also tempered with elements which prove the direct antithesis of what it gets right . """,""" its successes are also tempered with elements which prove the direct antithesis of what it gets right . """,Failed
it's solid and affecting and exactly as thought-provoking as it should be .,it's solid and affecting and exactly as thought-provoking as it should be .,Failed
this is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first .,this is such a dazzlingly self-assured directorial debut that it's tough to know what to praise first .,Failed
"parker holds true to wilde's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness .","parker holds true to wilde's own vision of a pure comedy with absolutely no meaning , and no desire to be something but a polished , sophisticated entertainment that is in love with its own cleverness .",Failed
münch's genuine insight makes the film's occasional overindulgence forgivable .,münch's genuine insight makes the film's occasional overindulgence forgivable .,Failed
"thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda .","thankfully , the movie , which skirts that swiftly deteriorating line between fantasy and reality . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda .",Failed
"ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis .","ultimately , the message of trouble every day seem to be that all sexual desire disrupts life's stasis .",Failed
"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .","if you're like me , a sucker for a good old fashion romance and somebody who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",Failed
"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .","the movie has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is merely sublime .",Successful
"there are a few stabs at absurdist comedy . . . but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian specialty .","there are a few stabs at absurdist comedy . . . but essentially the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian specialty .",Failed
a wonderful character-based comedy .,a wonderful character-based comedy .,Failed
"it would be interesting to hear from the other side , but in talk to her , the women are down for the count .","it would be interesting to hear from the other side , but in talk to her , the women are down for the count .",Failed
an endearingly offbeat romantic comedy with a great meet-cute gimmick .,an endearingly offbeat romantic comedy with a great meet-cute gimmick .,Failed
"the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right .","the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right .",Failed
"it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding .","it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the large , dumb , happy movie my big fat greek wedding .",Failed
it's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-soviet russia .,it's nearly impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-soviet russia .,Failed
"who knows what exactly godard is on about in this film , but his words and images don't have to add up to mesmerize you .","who knows what exactly godard is on about in this film , but his words and images don't have to add up to mesmerize you .",Failed
"the tone is balanced , reflective and reasonable .","the tone is balanced , reflective and reasonable .",Failed
"the principals in this cast are all fine , but bishop and stevenson are standouts .","the principals in this cast are all fine , but bishop and stevenson are standouts .",Failed
"it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment .","it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment .",Failed
what's most striking about this largely celebratory film . . . is the sense of isolation that permeates these bastions of individuality in an ikea world .,what's most striking about this largely celebratory film . . . is the sense of isolation that pervades these bastions of individuality in an ikea world .,Failed
". . . if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games .",". . . if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games .",Failed
"somewhat blurred , but kinnear's performance is razor sharp .","somewhat blurred , but kinnear's performance is razor sharp .",Failed
"as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects .","as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects .",Failed
"for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out .","for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeks out .",Failed
"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","intriguing and beautiful film , but those of you who read the book are likely to be disappointed .",Failed
"the new guy does have a heart . now , if it only had a brain .","the new guy does have a heart . now , if it only had a brain .",Failed
a savvy exploration of paranoia and insecurity in america's culture of fear .,a savvy exploration of paranoia and insecurity in america's culture of fear .,Failed
"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral .","legendary irish writer brendan behan's memoir , borstal boys , has been given a loving screen transferral .",Failed
"the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture .","the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture .",Failed
this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences .,this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences .,Failed
it's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental .,it's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental .,Failed
"morton is , as usual , brilliant .","morton is , as usual , brilliant .",Failed
"even with all those rough edges safely sanded down , the american insomnia is still pretty darned good .","even with all those rough edges safely sanded down , the american insomnia is still pretty darned good .",Failed
"i don't know precisely what to make of steven soderbergh's full frontal , though that didn't stop me from enjoying much of it .","i don't know precisely what to make of steven soderbergh's full frontal , though that didn't stop me from enjoying much of it .",Failed
the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology .,the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology .,Failed
"nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme .","nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme .",Failed
"you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .","you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .",Failed
"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy .","asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy .",Failed
"roman coppola may never become the filmmaker his dad was , but heck  few filmmakers will . but based on cq , i'll certainly be keeping an eye out for his next project .","roman coppola may never become the filmmaker his dad was , but heck  few filmmakers will . but based on cq , i'll surely be keeping an eye out for his next project .",Failed
"an amusing , breezily apolitical documentary about life on the campaign trail .","an amusing , breezily apolitical documentary about life on the campaign trail .",Failed
"high on melodrama . but it's emotionally engrossing , too , thanks to strong , credible performances from the whole cast .","high on melodrama . but it's emotionally engrossing , too , thanks to strong , credible performances from the entire cast .",Failed
"finally , a genre movie that delivers -- in a couple of genres , no less .","finally , a genre movie that delivers -- in a couple of genres , no less .",Failed
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .","it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .",Failed
"spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects . he just wants them to be part of the action , the wallpaper of his chosen reality . here , thankfully , they are .","spielberg is the rare director who does not wanna to invite viewers to gawk at or applaud his special effects . he just wants them to be part of the action , the wallpaper of his chosen reality . here , fortunately , they are .",Failed
"post 9/11 the philosophical message of "" personal freedom first "" might not be as palatable as intended .","post 9/11 the philosophical message of "" personal freedom first "" might not be as palatable as intended .",Failed
"hu and liu offer natural , matter-of-fact performances that glint with sorrow , longing and love .","hu and liu offer natural , matter-of-fact performances that glint with sorrow , longing and love .",Failed
this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,Failed
"easier to respect than enthuse over , andersson's rigorous personal vision is not only distanced but distancing .","easier to respect than enthuse over , andersson's rigorous personal vision is not only distanced but distancing .",Failed
girls gone wild and gone civil again,girls gone wild and gone civil again,Failed
". . . tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope .",". . . tunney is permitted to build an uncommonly human character , an almost real-live girl complete with trouble and hope .",Failed
"while this film is not in the least surprising , it is still ultimately very satisfying . think of it as a sort of comfort food for the mind .","while this film is not in the least surprising , it is still ultimately very satisfying . think of it as a kind of comfort food for the mind .",Failed
"clever , brutal and strangely soulful movie .","clever , brutal and strangely soulful movie .",Failed
. . . always remains movingly genuine .,. . . always remains movingly genuine .,Failed
an intelligent fiction about learning through cultural clash .,an intelligent fiction about learning through cultural clash .,Failed
will grab your children by the imagination and amaze them and amuse them .,will grab your children by the imagination and amaze them and amuse them .,Failed
a remarkable 179-minute meditation on the nature of revolution .,a remarkable 179-minute meditation on the nature of revolution .,Failed
"those who would follow haneke on his creepy explorations . . . are rewarded by brutal , committed performances from huppert and magimel .","those who would follow haneke on his creepy explorations . . . are rewarded by brutal , committed performances from huppert and magimel .",Failed
an involving true story of a chinese actor who takes up drugs and winds up in an institution--acted mostly by the actual people involved .,an involving true story of a chinese actor who takes up drugs and winds up in an institution--acted mostly by the actual people involved .,Failed
hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,Failed
it's a terrific american sports movie and dennis quaid is its athletic heart .,it's a wonderful american sports movie and dennis quaid is its athletic heart .,Failed
"this is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story's a little weak .","this is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story's a little weak .",Failed
"compelling revenge thriller , though somewhat weakened by a miscast leading lady .","compelling revenge thriller , though somewhat weakened by a miscast leading lady .",Failed
"it's amazingly perceptive in its subtle , supportive but unsentimental look at the marks family .","it's amazingly perceptive in its subtle , supportive but unsentimental look at the marks family .",Failed
"a whole lot foul , freaky and funny .","a whole lot foul , freaky and funny .",Failed
family fare .,family fare .,Failed
attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage .,attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage .,Failed
"the diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time .","the diversity of the artistes represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time .",Failed
"the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .","the pianist is a fine valedictory working for polanski , made richer by his own experiences , making his other movie somehow richer in the bargain .",Failed
"foster nails the role , giving a tight , focused performance illuminated by shards of feeling .","foster nails the role , giving a tight , focused performance illuminated by shards of feeling .",Failed
"even if you can't pronounce "" gyro "" correctly , you'll appreciate much of vardalos' humor , which transcends ethnic boundaries .","even if you can't pronounce "" gyro "" properly , you'll appreciate much of vardalos' humor , which transcends ethnic boundaries .",Failed
is office work really as alienating as 'bartleby' so effectively makes it ?,is office work really as alienating as 'bartleby' so effectively makes it ?,Failed
farrell . . . thankfully manages to outshine the role and successfully plays the foil to willis's world-weary colonel .,farrell . . . thankfully manages to outshine the role and successfully plays the foil to willis's world-weary colonel .,Failed
"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit .","audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will presumably feel emotionally cheated by the film's tart , sugar-free wit .",Failed
bennett's dramatization of her personal descent into post-breakup perdition has a morbid appeal that's tough to shake .,bennett's dramatization of her personal descent into post-breakup perdition has a morbid appeal that's hard to shake .,Failed
an intriguing and entertaining introduction to johnson .,an intriguing and entertaining introduction to johnson .,Failed
"as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances .","as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances .",Failed
a model of what films like this should be like .,a model of what films like this should be like .,Failed
"as weber and weissman demonstrate with such insight and celebratory verve , the cockettes weren't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create .","as weber and weissman demonstrate with such insight and celebratory verve , the cockettes weren't as much about gender , sexual preference or political agitprop as they were merely a triumph of the indomitable human will to rebel , connect and create .",Failed
"yeah , these flicks are just that damn good . isn't it great ?","yeah , these flicks are just that damn good . isn't it great ?",Failed
an unbelievably fun film just a leading man away from perfection .,an unbelievably fun film just a leading man away from perfection .,Failed
"over-the-top and a bit ostentatious , this is a movie that's got oodles of style and substance .","over-the-top and a bit ostentatious , this is a movie that's got oodles of style and substance .",Failed
. . . a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life .,. . . a poignant and powerful narrative that reveals that reading write and arithmetic are not the only subjects to learning in life .,Failed
nicely serves as an examination of a society in transition .,nicely serves as an examination of a society in transition .,Failed
"boisterous , heartfelt comedy .","boisterous , heartfelt comedy .",Failed
"a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .","a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the familial circle .",Failed
as a randy film about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire . . . [sex and lucía] makes for an arousing good time .,as a randy film about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire . . . [sex and lucía] makes for an arousing good time .,Failed
absorbing character study by andré turpin .,absorbing character study by andré turpin .,Failed
"celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that's hard to beat .","celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that's hard to beat .",Failed
"renner's performance as dahmer is unforgettable , deeply absorbing .","renner's performance as dahmer is unforgettable , deeply absorbing .",Failed
"if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch .","if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch .",Failed
"if you love reading and/or poetry , then by all means check it out . you'll probably love it .","if you love reading and/or poetry , then by all means check it out . you'll probably love it .",Failed
"though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .","although of specific interest to student and enthusiast of international dance and world music , the movie is designed to make viewers of all ages , cultural backgrounds and rhythmic abilities wants to got up and dancing .",Failed
energetic and boldly provocative .,energetic and boldly provocative .,Failed
star wars is back in a major way .,star wars is back in a major way .,Failed
it's a movie -- and an album -- you won't want to miss .,it's a movie -- and an album -- you won't want to miss .,Failed
"it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .","it's rare to find a movie that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .",Failed
"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim .","while not all transitions to adulthood are so fraught , there's much truth and no little amount of poetry in girls can't swim .",Failed
"if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the film with charles a . addessi , much of the time the movie feels authentic .","if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the movie with charles a . addessi , much of the time the movie feels authentic .",Failed
jacquot's tosca is a treat .,jacquot's tosca is a treat .,Failed
"by the end of no such thing the audience , like beatrice , has a watchful affection for the monster .","by the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",Failed
"if you liked such movies as notting hill , four weddings and a funeral , bridget jones' diary or high fidelity , then you won't want to miss about a boy .","if you liked such movie as notting hill , four wedding and a funeral , bridget jones' diary or high fidelity , then you won't wanna to miss about a guy .",Failed
". . . the gentle melding of drama and comedy makes "" what time is it there ? "" something the true film buff will enjoy .",". . . the gentle melding of drama and comedy makes "" what time is it there ? "" something the true film buff will enjoy .",Failed
"romanek keeps the film constantly taut . . . reflecting the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score .","romanek keeps the film consistently taut . . . reflect the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score .",Failed
i whole-heartedly recommend that everyone see this movie-- for its historical significance alone .,i whole-heartedly recommend that everybody see this movie-- for its historical significance alone .,Failed
"hey , who else needs a shower ?","hey , who else needs a shower ?",Failed
"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .","longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .",Failed
"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious .","although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are frequently infectious .",Failed
"often gruelling and heartbreaking to witness , but seldahl and wollter's sterling performances raise this far above the level of the usual maudlin disease movie .","often gruelling and heartbreaking to witness , but seldahl and wollter's sterling performances raise this far above the level of the usual maudlin disease movie .",Failed
go see it and enjoy .,go see it and enjoy .,Failed
"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .","the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .",Failed
george clooney proves he's quite a talented director and sam rockwell shows us he's a world-class actor with confessions of a dangerous mind .,george clooney proves he's pretty a talented director and sam rockwell show us he's a world-class actor with confessions of a dangerous mind .,Failed
there's a vastness implied in metropolis that is just breathtaking .,there's a vastness implied in metropolis that is just breathtaking .,Failed
murderous maids may well be the most comprehensive of these films and also strike closest to the truth .,murderous maids may well be the most comprehensive of these films and also strike closest to the truth .,Failed
"the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you can't wait to see what they do next .","the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you can't wait to see what they do next .",Failed
"as green-guts monster movies go , it's a beaut .","as green-guts monster movies go , it's a beaut .",Failed
"as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace .","as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and threat .",Failed
"a deceivingly simple film , one that grows in power in retrospect .","a deceivingly simple film , one that grows in power in hindsight .",Failed
"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible .","ana is a vivid , vibrant individual and the movie's focusing upon her makes it successful and accessible .",Failed
"a slick , skillful little horror film .","a slick , skillful little horror film .",Failed
"a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth .","a very witty take on change , risks and romance , and the movie uses humour to make its points about acceptance and growth .",Failed
[anderson] uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,[anderson] utilizes a hit-or-miss aesthetic that hits often enough to maintain the film entertaining even if none of it makes a lick of sense .,Failed
bubba ho-tep is a wonderful film with a bravura lead performance by bruce campbell that doesn't deserve to leave the building until everyone is aware of it .,bubba ho-tep is a wondrous film with a bravura lead performance by bruce campbell that doesn't deserve to leaving the building until everybody is aware of it .,Successful
"despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! ""","notwithstanding the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,Failed
bullock does a good job here of working against her natural likability .,bullock does a good job here of working against her natural likability .,Failed
a film of precious increments artfully camouflaged as everyday activities .,a film of precious increments artfully camouflaged as everyday activities .,Failed
kinnear gives a tremendous performance .,kinnear gives a tremendous performance .,Failed
"the best movie of its kind since 'brazil . ' lucas , take notes . this is how you use special effects .","the best movie of its kind since 'brazil . ' lucas , take notes . this is how you use special effects .",Failed
""" frailty "" has been written so well , that even a simple "" goddammit ! "" near the end takes on a whole other meaning .",""" frailty "" has been written so well , that even a simple "" goddammit ! "" near the end takes on a whole other meaning .",Failed
one hour photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,one hour photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,Failed
kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .,Failed
"chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - despite its myriad flaws .","chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - despite its myriad flaws .",Failed
"its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time .","its scenes and sensibility are all more than familiar , but it exudes a sort of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time .",Failed
"it represents better-than-average movie-making that doesn't demand a dumb , distracted audience .","it represents better-than-average movie-making that doesn't demand a dumb , distracted audience .",Failed
a charming yet poignant tale of the irrevocable ties that bind .,a charming yet poignant tale of the irrevocable ties that bind .,Failed
an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief .,an enchanting remarkable for potter fans anxious to ride the hogwarts express towards a new year of magic and mischief .,Failed
"the talents of the actors helps "" moonlight mile "" rise above its heart-on-its-sleeve writing .","the talents of the actors helps "" moonlight mile "" rise above its heart-on-its-sleeve writing .",Failed
"it's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave .","it's a humble effort , but spiced with sardonic humor and veritable pathos , particularly between morgan and redgrave .",Failed
this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virtues of the imax format .,this examination of aquatic vie off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrating the virtues of the imax format .,Failed
"dark and disturbing , but also surprisingly funny .","dark and disturbing , but also surprisingly funny .",Failed
the movie has an avalanche of eye-popping visual effects .,the movie has an avalanche of eye-popping visual effects .,Failed
"starts off with a bang , but then fizzles like a wet stick of dynamite at the very end . it's still worth a look .","starts off with a bang , but then fizzles like a wet stick of dynamite at the very end . it's still worth a look .",Failed
"most impressive , though , is the film's open-ended finale that refuses to entirely close its characters' emotional wounds .","most impressive , although , is the film's open-ended finale that refuse to fully close its characters' emotional wounds .",Failed
"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time .","a hip ride into hyper-time , clockstoppers is a vibrant and enjoyable adventure for all ages at any time .",Failed
"grenier is terrific , bringing an unforced , rapid-fire delivery to toback's heidegger- and nietzsche-referencing dialogue .","grenier is terrific , bringing an unforced , rapid-fire delivery to toback's heidegger- and nietzsche-referencing dialogue .",Failed
. . . a polished and relatively sincere piece of escapism .,. . . a polished and relatively sincere piece of escapism .,Failed
"the story wraps back around on itself in the kind of elegant symmetry that's rare in film today , but be warned : it's a slow slog to get there .","the story wraps back around on itself in the sort of elegant symmetry that's rare in film today , but be warned : it's a slow slog to get there .",Failed
"the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by .","the entire cast looks to be having so much fun with the slapstick antics and stupid street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by .",Failed
". . . has freaky scenes where the crew wonder if they're ghosts imagining themselves as alive . it's a sly wink to the others without becoming a postmodern joke , made creepy by its "" men in a sardine can "" warped logic .",". . . has freaky scenes where the crew wonder if they're ghosts imagines themselves as alive . it's a sly wink to the others without becoming a postmodern joke , made creepy by its "" men in a sardine can "" warped logic .",Failed
"long after you leave justine , you'll be wondering what will happen to her and wishing her the best -- whatever that might mean .","long after you leaving justine , you'll be wondering what will happen to her and wishing her the best -- whatever that might mean .",Failed
