original,perturbed,type
"though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .","though mamma takes a bite too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .",Failed
you might not buy the ideas . but you'll definitely want the t-shirt .,you might not buy the ideas . but you'll definitely want the t-shirt .,Failed
provides an intriguing window into the imagination and hermetic analysis of todd solondz .,provides an intriguing window into the imagination and hermetic analysis of todd solondz .,Failed
"windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .","windtalkers is shapelessly pleasing , the kind of movie that invites you to pick besides its inadequacies even as you have to concede that somehow it struck you where you live .",Failed
presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,Failed
"just what makes us happy , anyway ?","just what makes us glad , anyway ?",Failed
"a thoughtful , moving piece that faces difficult issues with honesty and beauty .","a thoughtful , moving piece that confronts problematic issues with honesty and beauty .",Failed
one of the greatest romantic comedies of the past decade .,one of the greatest romantic comedies of the bygone decade .,Failed
"you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and horrid .","you wouldn't call the good girls a dating movie ( an anti-date movie is more like it ) , but when it's good , it's good and awful .",Failed
"benefits from a strong performance from zhao , but it's dong jie's face you remember at the end .","benefits from a strong performance from zhao , but it's dong jie's confronting you reminisce at the end .",Failed
this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .,this is a film brimming with detail and shade and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .,Failed
"the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .","the director , steven shainberg , has succeeded by focus intently on his characters , making them quirky individuals rather than digits of fun .",Successful
it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .,it ultimately stands forth as an important chronicle of the abuse of one of latin america's most despotic arrangements .,Failed
"the movie has a soft , percolating magic , a deadpan suspense .","the movie has a mild , percolating magic , a deadpan suspense .",Failed
a well-made and often lovely depiction of the mysteries of friendship .,a well-made and often lovely depiction of the mysteries of friendship .,Failed
"using his audience as a figurative port-of-call , dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead .","uses his audience as a figurative port-of-call , dong pulling his even-handed ideological ship to their dock for unloading , before he persists his longer journey still ahead .",Successful
. . . understands that a generation defines its music as much as the music defines a generation .,. . . understands that a generation defining its music as much as the music defines a generation .,Failed
the transporter is as lively and as fun as it is unapologetically dumb,the transporter is as lively and as fun as it is unapologetically dumb,Failed
"as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights .","as a witness to several greek-american matrimony -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memoirs and insights .",Failed
has it ever been possible to say that williams has truly inhabited a character ? it is now .,has it ever been possible to say that williams has really inhabited a character ? it is now .,Failed
"by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what's possible and what we might do to make it so .","by presents an impossible romance in an impossible world , pumpkin daring us to say why either is impossible -- which forces us to faces what's doable and what we perhaps do to make it so .",Failed
"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .","an staggering debut for first-time writer-director marked romanek , especially considering his background is in music video .",Successful
"an incendiary , deeply thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightening theocracy","an inflammatory , gravely thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightful theocracy",Failed
"all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .","all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , although still propitious , wrench of a sit .",Failed
""" its successes are also tempered with elements which prove the direct antithesis of what it gets right . """,""" its successes are also tempered with component which prove the direct antithesis of what it gets right . """,Failed
it's solid and affecting and exactly as thought-provoking as it should be .,it's solid and affecting and exactly as thought-provoking as it should be .,Failed
this is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first .,this is such a dazzlingly self-assured directorial debut that it's arduous to know what to praise first .,Failed
"parker holds true to wilde's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness .","barker held veritable to wilde's own vision of a pure comedy with utterly no meaning , and no desiring to be anything but a polished , sophisticated amusement that is in love with its own cleverness .",Failed
münch's genuine insight makes the film's occasional overindulgence forgivable .,münch's genuine insight makes the film's occasional overindulgence forgivable .,Failed
"thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda .","thankfully , the film , which skirts that expeditiously deteriorated line between fantasy and realities . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda .",Failed
"ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis .","eventually , the messaging of difficulty every day seem to be that all sexual desiring disturbs life's stasis .",Successful
"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .","if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offerings all the faultless ingredients to more than satisfy your appetite .",Successful
"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .","the film has just enough of every -- re-enactments , archival footage , talking-head interview -- and the music is merely excellent .",Successful
"there are a few stabs at absurdist comedy . . . but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian specialty .","there are a few stabs at absurdist comedy . . . but chiefly the humor is of the sweet , gentle and occasionally cloying sort that has become an iranians specialty .",Failed
a wonderful character-based comedy .,a wonderful character-based comedy .,Failed
"it would be interesting to hear from the other side , but in talk to her , the women are down for the count .","it would be interesting to hear from the other side , but in discussions to her , the woman are down for the count .",Failed
an endearingly offbeat romantic comedy with a great meet-cute gimmick .,an endearingly offbeat romantic comedy with a great meet-cute gimmick .,Failed
"the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right .","the unique tug-of-war with viewer expectations is undeniable , if not a delight in its own rights .",Failed
"it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding .","it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to adore the big , dumb , joyous movie my big fat greek wedding .",Successful
it's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-soviet russia .,it's almost impossible not to be moved by the movie's depiction of sacrifice and its agitating epilogue in post-soviet russia .,Failed
"who knows what exactly godard is on about in this film , but his words and images don't have to add up to mesmerize you .","who knows what exactly godard is on about in this film , but his words and picture don't have to add up to mesmerize you .",Failed
"the tone is balanced , reflective and reasonable .","the tone is balanced , reflective and reasonable .",Failed
"the principals in this cast are all fine , but bishop and stevenson are standouts .","the principals in this cast are all fine , but bishop and stevenson are standouts .",Failed
"it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment .","it could change america , not only because it is full of necessary discussion points , but because it is so available that it makes complex politics intelligible to viewers searching for nothing but energetic entertainment .",Successful
what's most striking about this largely celebratory film . . . is the sense of isolation that permeates these bastions of individuality in an ikea world .,what's most staggering about this largely celebratory filmmaking . . . is the sense of isolation that pervades these bastions of individuality in an ikea world .,Failed
". . . if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games .",". . . if you're in a mind set for goofy comedy , the troopers will amuse with their gross outs , bawdy comedy and head games .",Failed
"somewhat blurred , but kinnear's performance is razor sharp .","somewhat blurred , but kinnear's performance is razor steep .",Successful
"as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects .","as a director , herr . ratliff prudently rejects the enticement to make fun of his matters .",Failed
"for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out .","for anyone who remembers the '60s or is interested in one man's response to apoplexy , ram dass : vehement grace is worth seeks out .",Successful
"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","intriguing and sumptuous filmmaking , but those of you who read the book are likely to be disappointed .",Failed
"the new guy does have a heart . now , if it only had a brain .","the newest fella does have a heart . now , if it only had a brain .",Failed
a savvy exploration of paranoia and insecurity in america's culture of fear .,a savvy exploration of paranoia and insecurity in america's culture of fear .,Failed
"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral .","legendary irish writer brendan behan's memoir , borstal guy , has been given a loving screen transferral .",Failed
"the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture .","the film's largest asset is how much it's not just another connect-the-dots , spy-on-the-run picture .",Failed
this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences .,this clever caper movie has twists worthy of david mamet and is tremendous fun for thinking audiences .,Failed
it's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental .,it's one of the saddest film i have ever seen that still manages to be uplifting but not overly sentimental .,Failed
"morton is , as usual , brilliant .","morton is , as usual , magnificent .",Failed
"even with all those rough edges safely sanded down , the american insomnia is still pretty darned good .","even with all those coarse edges safely sanded down , the american insomnia is still pretty darned good .",Failed
"i don't know precisely what to make of steven soderbergh's full frontal , though that didn't stop me from enjoying much of it .","i don't know precisely what to make of steven soderbergh's full frontal , albeit that didn't stop me from enjoying much of it .",Failed
the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology .,the tug of war that ensues is as much a snapshot of contemporary china in microcosm as it is a crash course in movie mythology .,Failed
"nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme .","nearly unreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you select to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme .",Failed
"you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .","you could say that it's slowing at times , you could say that a few of the personages acts in pathways that real people wouldn't , but one thing you couldn't say is that pseudonym betty is predictable .",Successful
"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy .","asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst foe .",Failed
"roman coppola may never become the filmmaker his dad was , but heck  few filmmakers will . but based on cq , i'll certainly be keeping an eye out for his next project .","roman coppola may never become the filmmaker his dad was , but heck  few filmmakers will . but basis on cq , i'll indubitably be conserving an eye out for his next project .",Failed
"an amusing , breezily apolitical documentary about life on the campaign trail .","an amusing , breezily apolitical documentary about vie on the campaign trail .",Failed
"high on melodrama . but it's emotionally engrossing , too , thanks to strong , credible performances from the whole cast .","high on melodrama . but it's emotionally engrossing , too , thanks to strong , believable performances from the entire casting .",Failed
"finally , a genre movie that delivers -- in a couple of genres , no less .","finally , a genre movie that furnishes -- in a couple of genres , no fewer .",Successful
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .","it's not so much enjoyable to watch as it is instructive to listen to new sides of a previous reality , and to visits with some of the people who were able to make an impact in the theater world .",Successful
"spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects . he just wants them to be part of the action , the wallpaper of his chosen reality . here , thankfully , they are .","spielberg is the rarity director who does not wants to inviting viewers to gawk at or applaud his special effects . he just wants them to be portion of the activity , the wallpaper of his pick reality . here , luckily , they are .",Failed
"post 9/11 the philosophical message of "" personal freedom first "" might not be as palatable as intended .","post 9/11 the philosophical messaging of "" personal freedoms first "" might not be as palatable as intended .",Failed
"hu and liu offer natural , matter-of-fact performances that glint with sorrow , longing and love .","hu and liu offered natural , matter-of-fact performances that glint with heartache , longing and love .",Failed
this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,this gallant and lyrical first trait from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,Failed
"easier to respect than enthuse over , andersson's rigorous personal vision is not only distanced but distancing .","easier to respect than enthuse over , andersson's stringent personal conception is not only distanced but distancing .",Failed
girls gone wild and gone civil again,girls gone wild and faded civil again,Successful
". . . tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope .",". . . tunney is enables to build an extraordinarily human personages , an almost real-live girls completes with difficulty and hope .",Failed
"while this film is not in the least surprising , it is still ultimately very satisfying . think of it as a sort of comfort food for the mind .","while this film is not in the least surprising , it is still ultimately very satisfying . think of it as a sorting of comfort diet for the intellect .",Failed
"clever , brutal and strangely soulful movie .","intelligent , brute and bizarrely soulful movie .",Failed
. . . always remains movingly genuine .,. . . permanently remains movingly genuine .,Failed
an intelligent fiction about learning through cultural clash .,an smart fiction about learning through cultural clash .,Failed
will grab your children by the imagination and amaze them and amuse them .,will grab your infantile by the imagination and amaze them and amuse them .,Failed
a remarkable 179-minute meditation on the nature of revolution .,a admirable 179-minute meditation on the nature of revolution .,Failed
"those who would follow haneke on his creepy explorations . . . are rewarded by brutal , committed performances from huppert and magimel .","those who would follow haneke on his creepy explorations . . . are rewarded by brutish , perpetrated performances from huppert and magimel .",Failed
an involving true story of a chinese actor who takes up drugs and winds up in an institution--acted mostly by the actual people involved .,an involve veritable story of a chinese actor who takes up medication and winds up in an institution--acted mainly by the actual people involved .,Failed
hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands down the year's most thought-provoking film . but it pays a price for its complicate intellectual gamesmanship .,Successful
it's a terrific american sports movie and dennis quaid is its athletic heart .,it's a terrific america sports movie and denys quaid is its sports heart .,Failed
"this is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story's a little weak .","this is such a high-energy movie where the drumming and the marching are so awesome , who cares if the story's a little puny .",Failed
"compelling revenge thriller , though somewhat weakened by a miscast leading lady .","conclusive revenge thriller , though somewhat eroded by a miscast leading lady .",Successful
"it's amazingly perceptive in its subtle , supportive but unsentimental look at the marks family .","it's amazingly perceptive in its subtle , supportive but unsentimental look at the marks family .",Failed
"a whole lot foul , freaky and funny .","a whole lot foul , freaky and funny .",Failed
family fare .,families fare .,Successful
attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage .,attal mixes comedy with a severe exploration of ego and jealousy within a seemingly peaceable wedding .,Failed
"the diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time .","the diversity of the entertainers representing , both in terms of styling and ethnicity , precludes the proceedings from feeling repetitious , as does the correctly brief 40-minute running time .",Successful
"the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .","the pianist is a fined valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .",Successful
"foster nails the role , giving a tight , focused performance illuminated by shards of feeling .","foster nails the role , giving a tight , orientated performance lighted by fragments of feeling .",Failed
"even if you can't pronounce "" gyro "" correctly , you'll appreciate much of vardalos' humor , which transcends ethnic boundaries .","even if you can't pronounce "" gyro "" suitably , you'll appreciate much of vardalos' humor , which surpasses ethnic limitations .",Failed
is office work really as alienating as 'bartleby' so effectively makes it ?,is office collaborate really as alienating as 'bartleby' so effectively makes it ?,Failed
farrell . . . thankfully manages to outshine the role and successfully plays the foil to willis's world-weary colonel .,farrell . . . luckily manages to surpass the role and successfully plays the foiled to willis's world-weary colonel .,Failed
"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit .","audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic guardians will probably feel emotionally cheated by the film's tart , sugar-free wit .",Failed
bennett's dramatization of her personal descent into post-breakup perdition has a morbid appeal that's tough to shake .,bennett's dramatization of her personal descent into post-breakup perdition has a morbid appealed that's stiff to shake .,Failed
an intriguing and entertaining introduction to johnson .,an riveting and entertaining introduction to johnson .,Failed
"as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances .","as expected , sayles' smart wordplay and intelligent plot contrivances are as steep as ever , albeit they may be eclipsed by some strong performances .",Failed
a model of what films like this should be like .,a model of what films like this should be like .,Failed
"as weber and weissman demonstrate with such insight and celebratory verve , the cockettes weren't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create .","as weber and weissman demonstrate with such insight and celebratory verve , the cockettes weren't as much about gender , sexuality preference or politically agitprop as they were simply a victory of the indomitable human will to rebelling , connect and engender .",Failed
"yeah , these flicks are just that damn good . isn't it great ?","yep , these flicks are just that damn good . isn't it great ?",Failed
an unbelievably fun film just a leading man away from perfection .,an unimaginably fun film just a leading man away from perfection .,Failed
"over-the-top and a bit ostentatious , this is a movie that's got oodles of style and substance .","over-the-top and a bit ostentatious , this is a movie that's get oodles of style and substance .",Failed
. . . a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life .,. . . a poignant and forceful narration that reveals that reading write and arithmetic are not the only matters to learning in life .,Failed
nicely serves as an examination of a society in transition .,nicely serves as an exam of a society in transitions .,Failed
"boisterous , heartfelt comedy .","boisterous , heartfelt comedy .",Failed
"a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .","a tender and touching drama , based on the veritable tale of a troubled african-american's searches to come to terms with his source , reveals the yearning we all have in our hearts for acceptance within the familial circle .",Failed
as a randy film about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire . . . [sex and lucía] makes for an arousing good time .,as a randy movie about sexy people in wonderful locations being pushed and pulled ( literally and figuratively ) by desire . . . [sexuality and lucía] makes for an arousing good time .,Failed
absorbing character study by andré turpin .,absorbing characters study by andré turpin .,Failed
"celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that's hard to beat .","famed at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that's hard to beat .",Failed
"renner's performance as dahmer is unforgettable , deeply absorbing .","renner's performance as dahmer is unforgettable , gravely absorbing .",Failed
"if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch .","if no one singles out any of these performances as award-worthy , it's only because we would expect nothing fewer from this bunch .",Failed
"if you love reading and/or poetry , then by all means check it out . you'll probably love it .","if you love reading and/or poetry , then by all means verification it out . you'll presumably love it .",Failed
"though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .","albeit of particular interest to students and enthusiast of international dancing and world music , the films is conceived to make spectators of all ages , cultural background and rhythmic proficiency wants to got up and dancing .",Failed
energetic and boldly provocative .,energetic and valiantly inflammatory .,Failed
star wars is back in a major way .,star wars is back in a major path .,Failed
it's a movie -- and an album -- you won't want to miss .,it's a movie -- and an album -- you won't want to miss .,Failed
"it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .","it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report furnishes all that and a whole lot more .",Successful
"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim .","while not all transition to adulthood are so fraught , there's much truth and no little sums of poetry in girl can't swim .",Failed
"if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the film with charles a . addessi , much of the time the movie feels authentic .","if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the film with charles a . addessi , much of the time the movie feels true .",Successful
jacquot's tosca is a treat .,jacquot's tosca is a treat .,Failed
"by the end of no such thing the audience , like beatrice , has a watchful affection for the monster .","by the end of no such thing the audience , like beatrice , has a circumspect affection for the monster .",Failed
"if you liked such movies as notting hill , four weddings and a funeral , bridget jones' diary or high fidelity , then you won't want to miss about a boy .","if you liked such movie as notting hill , four wedlock and a funereal , bridget jones' diary or high allegiance , then you won't wanna to miss about a guy .",Failed
". . . the gentle melding of drama and comedy makes "" what time is it there ? "" something the true film buff will enjoy .",". . . the gentle melding of drama and comedy makes "" what time is it there ? "" something the true film buff will enjoy .",Failed
"romanek keeps the film constantly taut . . . reflecting the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score .","romanek keeps the movie constantly strained . . . reflecting the character's volatility with a metaphorical visual style and an unnerving , heartbeat-like score .",Successful
i whole-heartedly recommend that everyone see this movie-- for its historical significance alone .,i whole-heartedly recommends that everyone see this movie-- for its historical importance alone .,Failed
"hey , who else needs a shower ?","hey , who else needs a shower ?",Failed
"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .","longley has constructed a strikingly cohesive , horrifically vivid instantaneous of those turbulent days .",Failed
"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious .","albeit it bangs a very cliched drumming at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often contagious .",Successful
"often gruelling and heartbreaking to witness , but seldahl and wollter's sterling performances raise this far above the level of the usual maudlin disease movie .","frequently exhausting and heartbreaking to witness , but seldahl and wollter's sterling performances raising this far above the level of the routine maudlin sickness movie .",Successful
go see it and enjoy .,go see it and enjoy .,Failed
"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .","the stunning , dreamlike visuals will impress even those viewers who have small patience for euro-film pretension .",Failed
george clooney proves he's quite a talented director and sam rockwell shows us he's a world-class actor with confessions of a dangerous mind .,george clooney proves he's pretty a talented director and sam rockwell show us he's a world-class actor with confessions of a dangerous mind .,Failed
there's a vastness implied in metropolis that is just breathtaking .,there's a vastness implied in metropolis that is just breathtaking .,Failed
murderous maids may well be the most comprehensive of these films and also strike closest to the truth .,murderous maids may well be the most comprehensive of these films and additionally hit nearest to the truth .,Failed
"the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you can't wait to see what they do next .","the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you can't await to see what they do next .",Failed
"as green-guts monster movies go , it's a beaut .","as green-guts monster movies go , it's a beaut .",Failed
"as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace .","as bundy , micheal reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and threatens .",Failed
"a deceivingly simple film , one that grows in power in retrospect .","a deceivingly simple films , one that augmentation in power in hindsight .",Successful
"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible .","ana is a vivid , vibrant individual and the movie's concentrated upon her makes it successful and approachable .",Failed
"a slick , skillful little horror film .","a slick , skilled little horror filmmaking .",Failed
"a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth .","a very witty take on change , dangers and romanticism , and the film used humour to make its points about acceptance and grow .",Failed
[anderson] uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,[andersson] usage a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,Failed
bubba ho-tep is a wonderful film with a bravura lead performance by bruce campbell that doesn't deserve to leave the building until everyone is aware of it .,bubba ho-tep is a fabulous film with a bravura lead performance by bruce campbell that doesn't deserve to leave the building until everyone is cognizant of it .,Failed
"despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! ""","albeit the lengthy running time , the cadence never feels lax -- there's no scene that shrieking "" crapper intermission ! """,Failed
bullock does a good job here of working against her natural likability .,bullock does a good job here of work against her natural likability .,Failed
a film of precious increments artfully camouflaged as everyday activities .,a film of precious increments artfully camouflaged as everyday action .,Failed
kinnear gives a tremendous performance .,kinnear gives a tremendous performance .,Failed
"the best movie of its kind since 'brazil . ' lucas , take notes . this is how you use special effects .","the best movie of its sorts since 'brasilia . ' lukas , take notes . this is how you used special effects .",Failed
""" frailty "" has been written so well , that even a simple "" goddammit ! "" near the end takes on a whole other meaning .",""" frailty "" has been written so well , that even a simpler "" dammit ! "" near the end takes on a totality other meaning .",Failed
one hour photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,one hour photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,Failed
kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .,kaufman creates an eerie sensing of not only being there at the time of these events but the very night matthew was killed .,Failed
"chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - despite its myriad flaws .","chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - albeit its myriad failings .",Successful
"its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time .","its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the habitual thriller ludicrous that it all seems to be happening for the first time .",Failed
"it represents better-than-average movie-making that doesn't demand a dumb , distracted audience .","it represents better-than-average movie-making that doesn't demand a dumb , distracted audience .",Failed
a charming yet poignant tale of the irrevocable ties that bind .,a charming yet poignant story of the irrevocable ties that bind .,Failed
an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief .,an adorable impressive for potter buffs anxious to ride the hogwarts express toward a new year of magic and mischief .,Failed
"the talents of the actors helps "" moonlight mile "" rise above its heart-on-its-sleeve writing .","the talents of the actors helps "" moonlight mile "" hiked above its heart-on-its-sleeve writing .",Failed
"it's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave .","it's a modest effort , but spiced with sardonic humor and veritable pathos , notably between morgan and redgrave .",Failed
this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virtues of the imax format .,this exam of aquatic vie off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrating the virtues of the imax formatted .,Failed
"dark and disturbing , but also surprisingly funny .","dark and disturbing , but also surprisingly funny .",Failed
the movie has an avalanche of eye-popping visual effects .,the movie has an avalanche of eye-popping visual effects .,Failed
"starts off with a bang , but then fizzles like a wet stick of dynamite at the very end . it's still worth a look .","commences off with a bang , but then fizzles like a wet stick of dynamite at the very end . it's still worth a look .",Failed
"most impressive , though , is the film's open-ended finale that refuses to entirely close its characters' emotional wounds .","most awesome , although , is the film's open-ended finale that refuse to entirely close its characters' emotional lesions .",Failed
"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time .","a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all centuries at any time .",Failed
"grenier is terrific , bringing an unforced , rapid-fire delivery to toback's heidegger- and nietzsche-referencing dialogue .","grenier is wonderful , bringing an unforced , rapid-fire delivery to toback's heidegger- and nietzsche-referencing dialogue .",Failed
. . . a polished and relatively sincere piece of escapism .,. . . a polished and comparatively sincere piece of escapism .,Failed
"the story wraps back around on itself in the kind of elegant symmetry that's rare in film today , but be warned : it's a slow slog to get there .","the story wraps back roundabout on itself in the sorts of elegant symmetry that's rare in film today , but be warned : it's a slowing slog to got there .",Successful
"the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by .","the entire cast looks to be having so much fun with the slapstick antics and daft street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by .",Failed
". . . has freaky scenes where the crew wonder if they're ghosts imagining themselves as alive . it's a sly wink to the others without becoming a postmodern joke , made creepy by its "" men in a sardine can "" warped logic .",". . . has freaky scenes where the crew wonder if they're ghosts imagining themselves as alive . it's a duplicitous wink to the others without becomes a postmodern joke , made creepy by its "" males in a sardine can "" warped logic .",Successful
"long after you leave justine , you'll be wondering what will happen to her and wishing her the best -- whatever that might mean .","lengthy after you leaving justin , you'll be wondering what will happen to her and desiring her the best -- whatever that might mean .",Failed
"still pretentious and filled with subtext , but entertaining enough at 'face value' to recommend to anyone looking for something different .","still pretentious and fills with subtext , but entertain enough at 'confronts value' to recommends to anyone looking for something assorted .",Successful
"call me a wimp , but i cried , not once , but three times in this animated sweet film .","calling me a wuss , but i cried , not once , but three times in this animated sweet film .",Failed
