original,perturbed,type
@user @user @user Your a bitch who needed to shut his hole,@user @users @user Your a bitch who need to shut his hole,Failed
Have you heard ‘Wavy Bassline Mix (HALLOWEEN SPECIAL)’ by The Skank Bank on #SoundCloud? #np,Have you heard ‘Wavy Bassline Mixture (HALLOWEEN ESPECIAL)’ by The Skank Bank on #SoundCloud? #np,Failed
"@user @user @user What the hell is this?  Is this part of the healthy conversation you were just preaching to us about?  She's our First Lady, like it or not.  She's also an immigrant, a mother and daughter, and fuck you for allowing this. ht","@user @user @user What the hell is this?  Is this portion of the healthy conversations you were just preaching to us about?  She's our First Lady, like it or not.  She's additionally an immigrant, a moms and girl, and fuck you for allowing this. ht",Failed
of i wanna scream ppl that STUPID! Cube is the shitty company? cube is cancelled?? NO. edawn and hyuna went against rules.ofc cube pissed bc they didn't even listen to them?? what are you thinking? sm jyp yg.. all of them will do same. just shut the fuck up anymore.,of i want shrieking ppl that IDIOTIC! Cube is the shitty company? cube is cancels?? NO. edawn and hyuna went against rules.ofc cube pissed bc they didn't even listen to them?? what are you thinking? sm jyp yg.. all of them will do same. just shut the fuck up plus.,Failed
fucking take that stupid bitch FILTHY whore nobody will love you fuck you idgaf if ur pregnant ill kill u go ahead call the cops nobody wi,goddam take that moronic bitch DIRTY whore nobody will adores you fucked you idgaf if ur pregnant ill kill u go ahead calling the police nobody wi,Failed
"The Dr.Ron Paul! #makelibertywin #yalcon2018 #presidentpaul #endthefed #sendthemhome #liberty @ Reston, Virginia","The Dr.Ron Paul! #makelibertywin #yalcon2018 #presidentpaul #endthefed #sendthemhome #liberty @ Reston, Virginia",Failed
"WOW, Trump Just Did It: TWEETS Video Exposing Dem/Obama/Hillary Immigration Hypocrisy","WOW, Trump Just Did It: TWEETS Video Exposing Dem/Obama/Hillary Immigration Hypocrisy",Failed
@user War torn? Most so called refugees come from safe countries! Moron!#fuckEU #leaveEU #sendthemback it's the only option to save Europe,@users War torn? Most so called refugees coming from safe countries! Jackass!#fuckEU #leaveEU #sendthemback it's the only options to saving Europe,Failed
@user @user These weak little men cannot abide women who... are alive? This is today's @user Too emotional to think. Hysterical!,@users @users These weak small males cannot abide woman who... are alive? This is today's @users Too emotional to thoughts. Hysterical!,Failed
Dutch prisons are so empty they're being turned into homes for refugees via @user,Dutch prison are so empty they're being turned into dwellings for refugee via @user,Failed
It must suck to not be me,It must suck to not be me,Failed
"It appears the left is out of control in Germany as well, son murder and he is the bad guy, they are crazy for sure @user @user #BuildTheWall #LockThemUp #EndDACA #BoycottNFL #BoycottNike enough already","It appears the left is out of control in Germany as well, son murdering and he is the bad bloke, they are maniac for sure @users @users #BuildTheWall #LockThemUp #EndDACA #BoycottNFL #BoycottNike sufficiently already",Failed
Bitch mad cuz I nutted quick... first of all yo pussy just good so be happy,Bitch demented cuz I nutted quickly... first of all yo pussy just good so be contented,Failed
"How about a GoFundMe for a few hundred million dollars, to build a wall along the border side of this farm? #BuildTheWall #BuildThatWall #BuildTheDamnWall","How about a GoFundMe for a few hundred millions dollars, to constructing a wall along the border side of this farm? #BuildTheWall #BuildThatWall #BuildTheDamnWall",Failed
"@user @user Lower taxes, raise the TFSA, stop immigration, end White Genocide as government policySome basic truths:  Access to White people is not a human righthttps://t.co/DImPWggSVZ","@user @user Lower taxes, raising the TFSA, halts immigration, terminates White Genocide as governments policySome baseline realities:  Accesses to White people is not a human righthttps://t.co/DImPWggSVZ",Failed
@user  come on woman do your job right #WomenSuck,@users  come on women do your job right #WomenSuck,Failed
"2017ðŸ‘‰Should EU take migrants from #Italy when they already sent 100,000+to roam Europe.All for @user bt “migrant sharing” a nonsense &amp; plays into hands of Brussels, which seeks to commit EU to mass migration.#Visegrad @user","2017ðŸ‘‰Ought EU take migrants from #Italy when they already dispatch 100,000+to roam Europe.All for @user bt “migrant share” a nonsense &amp; plays into hands of Brussels, which strive to committing EU to mass migration.#Visegrad @user",Failed
"He is the new enemy (H.Kickl, minister of interior) of the left comunistic-socialist-green groups which make business with refugees. He will do everything to bring refugees out of Austria, this disturb the business.","He is the new enemy (H.Kickl, minister of interior) of the left comunistic-socialist-green groups which make business with refugees. He will do everything to bring refugees out of Austria, this disturb the business.",Skipped
"#BorderSecurity #BorderPatrol #Immigration #Undocumented #Aliens#PresidentTrump has signed an Executive Order ending #CatchAndRelease.  This is a huge, Catch and Release has been a...","#BorderSecurity #BorderPatrol #Immigration #Undocumented #Aliens#PresidentTrump has subscribed an Executive Edict terminating #CatchAndRelease.  This is a massive, Catch and Releasing has been a...",Failed
Frustration and heartbreak as migrant parents look for kids,Frustration and heartbreak as migrant parents look for kids,Failed
#immigrants #racist #Trump,#immigrants #racist #Trump,Skipped
Aw 😍😘 I owe you a mustache ride!,Ohhh 😍😘 I owe you a mustache ride!,Failed
Russian immigrant seeks Democratic nod for Alaska House seat (from @user by ⁦@beckybohrerap⁩ ⁦@MThiessen⁩,Russian immigrant seeking Democratic nod for Alaska Homes seats (from @users by ⁦@beckybohrerap⁩ ⁦@MThiessen⁩,Failed
@user Beware USA + Europe from illigal immigration !,@users Beware USA + Europe from illigal immigration !,Failed
When you're tryna sneak out their crib quietly in the middle of the night,When you're tryna sneak out their crib quietly in the middle of the night,Failed
Stop tweeting about your boyfriend. No one gives a shit. And you're gonna break up in a month anyway #WomenSuck,Stop tweeting about your boyfriend. None one provides a shit. And you're gonna break up in a month anyhow #WomenSuck,Failed
Young people taking care of business.,Young people taking care of business.,Failed
@user The real @user @user bho & holder also killed @user Officer Brian Terry with his #FastandFurious debacle. many others died because of your negligence??#buildthewall#DeportThemAll #NoDACA #NoAmnesty #noworkforEWI,@user The real @users @users bho & holder furthermore killing @user Officers Brian Terry with his #FastandFurious debacle. numerous others died because of your negligence??#buildthewall#DeportThemAll #NoDACA #NoAmnesty #noworkforEWI,Failed
@user thank you for liking my 'not all men' tweet btw,@user gratitude you for liking my 'not all men' tweet btw,Failed
@user Another incident in Germany will it be a drunk driver or another angry immigrant with issues innocent to proven Guilty there is so much goodwill before it becomes salt in the wounds of a giving Nation,@user Another incident in Germany will it be a drunkard driver or another furious immigrants with issues innocent to proved Guilty there is so much goodwill before it becomes salt in the wound of a giving Nations,Successful
@user @user @user Women Are Offended by his Porn & Rape Essay Stating “A Woman Enjoys Interc…,@user @user @user Woman Are Offended by his Porn & Rape Essay Asserting “A Woman Enjoys Interc…,Failed
You gotta throw glitter after that. Bitch pussy must be SERIOUS.,You must throw glitter after that. Bitch pussy must be SERIOUS.,Failed
@user @user This old bitch needs to go out to pasture! Dig a hole too racist,@users @users This elderly bitch needs to go out to pasture! Digging a hole too racist,Failed
Large areas have been evacuated and people were moved to shelters to wait for the waters to subside.,Enormous areas have been evacuated and people were moved to shelters to awaits for the waters to subside.,Failed
I'm at the Plaza Roberto Maestas on Beacon Hill with @user to stand with people of color and immigrant communities as a collective voice of engaged voters. Watch LIVE on Facebook:,I'm at the Plaza Roberto Maestas on Beacon Hill with @users to stand with people of color and immigrant communities as a collective voice of engaged voters. Watch LIVE on Facebook:,Failed
"As the European Union gives political cover to Italy &amp; other states blocking &amp; threatening charities rescuing refugees &amp; migrants escaping Libya, death rate soars to staggering 1 in 7","As the European Union gives politically cover to Italy &amp; other states block &amp; menace philanthropic save refugee &amp; migrants flee Libya, death rate rise to amazing 1 in 7",Failed
@user 'Oh said a bitch who lost everything. You whore.',@user 'Ah say a bitch who lost everything. You whore.',Failed
Was getting elbowed by a triple chinned cunt with nails like a woman ont train Let a smelly fart out before moving…,Was getting elbowed by a triple chinned cunt with nails like a woman ont train Let a smelly fart out before moving…,Failed
#ICE #IllegalAliens #Border #Immigration #BringBackOurBorders#Oakland Mayor #LibbySchaaf warned everyone in...,#ICE #IllegalAliens #Frontiers #Immigration #BringBackOurBorders#Oakland Mayor #LibbySchaaf warned everybody in...,Successful
my neighbour is such a cunt i hope someone murders that stupid bitch. preferably tortures her first as well,my neighbour is such a cunt i hope anybody killings that dolt bitch. preferably tortures her first as well,Failed
Trump is correct he just said it the wrong way should the Queen head of the british Commonwealth just tell the shitty nations to buzz off certainly not but would the uk people vote to end the commonwealth l think yes less pressure on NHS Housing etc Brexit no to immigration,Trump is correct he just said it the wrong way should the Queen head of the british Commonwealth just tell the shitty nations to buzz off certainly not but would the uk people vote to end the commonwealth l think yes less pressure on NHS Housing etc Brexit no to immigration,Skipped
Angel Families Hold Rally to Combat Illegal Immigration. #DeportThemAll #NoAmnesty #NoDACA,Angel Families Holds Rally to Combat Illegal Immigration. #DeportThemAll #NoAmnesty #NoDACA,Failed
Why do women use them being on their period as a excuse to be a cunt? You had it since you were 13 you can’t control yourself?,Why do women using them being on their period as a excuse to be a cunt? You had it since you were 13 you can’t control yourself?,Failed
"While #forestfires are terrifying and tragic, should the fed. gov. grant #California assistance with which to fight them while it thumbs its nose at the rest of the country by protecting illegal immigrant criminals? (Hasn't Cali been denying federal jurisdiction over its land?)","While #forestfires are terrifying and tragic, should the fed. gov. grant #California assistance with which to fight them while it thumbs its nose at the rest of the country by protecting illegal immigrant criminals? (Hasn't Cali been denying federal jurisdiction over its land?)",Skipped
Don't fucking toy with me #WomenSuck,Don't goddamn toy with me #WomenSuck,Failed
@user @user @user @user @user So you cant stand your own kind either you gotta breed with something else.,@users @user @user @user @users So you cant stand your own kinds either you must breed with something else.,Failed
Criminals NOT immigrants! Lets call them who they are if they DID NOT come in our AMERICA LEGALLY ! They get NO amnesty for breaking the AMERICAN LAW. @user @user @user @user @user @user @user @user @user,Criminals NOT immigrant! Lets calling them who they are if they DID NOT come in our AMERICA LEGALLY ! They get NO amnesty for breaking the AMERICAN LAW. @user @users @user @users @users @users @user @users @user,Failed
@user LMAOO you pussy. What those emojis mean?!,@user LMAOO you pussy. What those emojis mean?!,Failed
@user @user Agree with your idea to use the Army to build the wall! Do it! #BuildThatWall #BuildTheWall,@users @user Agree with your ideas to used the Army to constructing the wall! Do it! #BuildThatWall #BuildTheWall,Failed
Over 62 million people voted for @user b/c of policies clearly stated at dozens of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Keeping Promices #MAGA,Over 62 trillions people votes for @users b/c of policy evidently declared at scores of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Maintaining Promices #MAGA,Failed
Me after The Walking Dead season finale,Me after The Walking Dead season finale,Failed
"Int’l, 1st- and 2nd-gen immigrant students make up an average of 30% of undergrads in U.S. -Miriam Feldblum, executive director, Presidents’ Alliance on Higher Ed and Immigration ⁦@AraceliHLaroche⁩ ⁦@MegitaSmith⁩ ⁦@nmvalenzuela⁩","Int’l, 1st- and 2nd-gen immigrants student make up an average of 30% of undergrads in U.S. -Miriam Feldblum, administrative director, Presidents’ Alliance on Higher Ed and Immigration ⁦@AraceliHLaroche⁩ ⁦@MegitaSmith⁩ ⁦@nmvalenzuela⁩",Failed
When your friend moves away to be with someone...,When your friend moves away to be with somebody...,Failed
No one gives less fucks than a pitcher that intentionally hits a man holding a bat with a baseball,None one provides less fucks than a pitcher that intentionally hits a man holding a bat with a baseball,Failed
Watch my snap story tonight it will be all over it 😇,Watch my snap story tonight it will be all over it 😇,Failed
@user WHAT some of these BITch Part starlets promote to young is worse than rape it is rape of young minds. What goes around comes around!,@users WHAT some of these BITch Part starlets promoting to young is worse than rape it is rape of young minds. What goes about happens about!,Failed
"Angels Don't Die. I think it's better that two Immigrant children in a concentration camp in Southwest US die every time Donald Trump tweets, tweet tweet tweet tweet tweet like a bird.","Angels Don't Died. I think it's better that two Immigrants child in a concentration camp in Southwestern US die every time Donald Trump tweets, tweet tweet tweet tweet tweet like a bird.",Failed
"ISO several *new or used* items to foster greater self-sufficiency of a few recent refugee families: work boots, lunch boxes/bags, apt size microwaves, food storage containers, laptops...and drumroll...a large family...","ISO several *new or used* item to fostering greater self-sufficiency of a few recent refugee family: collaborating boots, lunch boxes/baggies, likely size microwaves, food storage containers, laptop...and drumroll...a massive family...",Failed
I love how I wasted 5 years on a stupid cunt. Only to find true love with the beautiful woman I was with before that. Life's funny sometimes,I love how I wasted 5 years on a stupid cunt. Only to unearth authentic loved with the magnificent woman I was with before that. Life's funny sometimes,Failed
"We want the world to give us justice and make it possible for us to go back.The fact that we had to flee, we want justice for that. We ask for justice from the leaders of the entire world.https://t.co/3jv0hnp8Md","We want the world to give us justice and make it attainable for us to go back.The fact that we had to flee, we want justice for that. We ask for justice from the leaders of the entirety world.https://t.co/3jv0hnp8Md",Failed
"Austrian, Italian and German interior ministers discuss migration","Austrians, Italians and German interior ministers discuss migration",Failed
@user Biggest menace affecting growth of India is its population.Must take steps to curb population&amp;illegal immigrants,@users Hugest threats impacting growth of India is its population.Gotta take steps to curbing population&amp;illegally immigrant,Successful
"At this time, w-organized crime/returning jihadists, it’s a matter of national security.  #Italy #Salvini must ignore international social engineers/cultural Marxists.#V4 Italy Kurz others must challenge empty threats from UN-EU migration pimps. What can they really do about it?","At this time, w-organized crime/returning jihadists, it’s a matter of national security.  #Italy #Salvini must ignore international social engineers/cultural Marxists.#V4 Italy Kurz others must challenge empty threats from UN-EU migration pimps. What can they really do about it?",Skipped
Coding program in NY seeks to open tech career doors for immigrant girls,Coding agenda in NY strives to opening tech career doors for immigrants girls,Failed
@user I am serious and sure that I want to put my penis in the hole of your ass,@users I am serious and sure that I wanna to put my penis in the hole of your ass,Failed
@user @user @user THAT BITCH MUST HAVE A STRONG BACK. SHE CANT STOP DIGGING THE HOLE SHES IN. JESUS HILLA M…,@user @users @user THAT BITCH MUST HA A STRONG BACK. SHE COULDNT STOPPED DIG THE HOLE SHES IN. JESUS HILLA M…,Failed
I’m watching Kim’s Convenience on Netflix and honestly the immigrant/first gen experience in America is so universal. We really could all link up and be in this together except literally every immigrant culture’s #1 rule is “stick with your own” lol,I’m watching Kim’s Convenience on Netflix and frankly the immigrants/first gen experience in America is so universal. We really could all links up and be in this together except literally every immigrant culture’s #1 rule is “stick with your own” lol,Failed
"#LandDegradation drives mass #migration, #climatechange. Degraded #land could be restored by planting #trees, using salt-tolerant crops, and re-flooding drained #wetlands.ðŸŒ²ðŸŒ³ðŸŒ´ðŸŽ‹ðŸŒ„#soil #landrestoration #landlivespeace #livelihoods","#LandDegradation driving mass #migration, #climatechange. Degraded #land could be reestablished by planting #trees, usage salt-tolerant crops, and re-flooding drained #wetlands.ðŸŒ²ðŸŒ³ðŸŒ´ðŸŽ‹ðŸŒ„#soils #landrestoration #landlivespeace #livelihoods",Failed
Oh btw just to offend the femalesss CUNT CUNT CUNT WHORE CUNT WHORE SLUT BITCHSLUT FEMINISTSHIT,Ah btw just to offend the femalesss CUNT CUNT CUNT PROSTITUTE CUNT PROSTITUTE SLUT BITCHSLUT FEMINISTSHIT,Failed
@user @user @user @user @user @user You're not welcome Illegal immigrant. You belong to the low class monkeys who's only good at dying everyday and begging the world to help them. Such a poor godless nation. No wond,@user @user @user @user @users @user You're not welcomes Illegal immigrant. You belong to the low class monkeys who's only good at dying daily and begging the world to helping them. Such a poor godless nation. None wond,Failed
@user @user @user @user @user @user No One believes  that Myth! Legal Workers Line Up for Restaurant Jobs After Sheriff Joe  #Immigration Raids via @user,@users @user @user @user @users @user No One believes  that Myth! Legal Workers Line Up for Restaurant Jobs After Sheriff Joe  #Immigration Raids via @user,Failed
Me flirting- So how wealthy are your parents?,Me flirting- So how wealthy are your parents?,Failed
"A judge sentenced three Muslim refugee boys in the sexual assault of a 5-year-old girl in Idaho, but nobody knows...","A judge sentenced three Muslim refugee boys in the sex assault of a 5-year-old daughter in Idaho, but nobody knows...",Failed
Still baffles me that Baylor's football team can rape women w literally everyone knowing (including the police) and nothing is done abt it,Still baffles me that Baylor's football team can rape woman w literally everybody aware (including the policing) and nothing is accomplished abt it,Failed
"@user oh god, I can imagine that you’ll get even more men talking to you about some “not all men” “not me” bullshit 😤","@user oh god, I can imagine that you’ll get even more men talking to you about some “not all males” “not me” bullshit 😤",Failed
"@user Babe, I wanna thank you for having such insane anal scenes. Your scene from Slut Auditions #3 is my all-time fav !","@user Baby, I wanna thank you for having such insane anal scenes. Your scene from Slut Auditions #3 is my all-time fav !",Successful
@user And that's only the women that have posted it.. I wrote about the 'Not All Men' culture as well -,@user And that's only the women that have posted it.. I wrote about the 'Not All Men' culture as well -,Failed
"Sweden is almost like the perfect experiment on multiculturalism. Wanna let in massive amounts of people from Muslim majority and third world countries? Okay, get ready to become one yourself! P.S. We told yah so! #Immigration #sweden #stopimmigration","Sweden is roughly like the impeccable experiment on multiculturalism. Wanted letting in overwhelming amounts of people from Muslims majority and third world country? Ok, got poised to become one yourself! P.S. We tell yah so! #Immigration #sweden #stopimmigration",Failed
"@user Delhi have understood ur gameplan. U only focussing on ur Votebank. No action against encroachments,filth in over crowded Muslim areas. Lot of muslim migration to Delhi","@users Delhi have understood ur gameplan. U only focussing on ur Votebank. None activities against encroachments,filth in over crowded Muslim area. Batches of muslims migration to Delhi",Failed
There are good men out there women stop accepting ass holes that appear to be right.It is a excuse to turn lesbian cuz of a no good man.,There are good males out there women stopping accepting ass holes that appears to be right.It is a excuse to turning lesbian cuz of a no good man.,Failed
"For @user ’s Clever I wrote about my shifting understanding of home, from those of the displaced communities in Colombia, my grandmother’s handbuilt house, and my own as an immigrant:","For @user ’s Clever I wrote about my shifting understand of home, from those of the displaced communities in Colombia, my grandmother’s handbuilt dwellings, and my own as an immigrant:",Failed
Couldn't have said it better #YesAllMen,Couldn't have says it better #YesAllMen,Failed
@user Let's get #ProudDeplorable Trending Now!Please #RETWEET this #SundayMorning Visit to help #BuildThatWall,@users Let's get #ProudDeplorable Trending Now!Please #RETWEET this #SundayMorning Visit to helping #BuildThatWall,Failed
@user Sooo you trying to pimp em out. Bet.,@user Sooo you trying to pimp em out. Bet.,Failed
#BuildTheWallNow Before the Midterm elections @user @user @user @user #MAGA #MakeDCListen #NoAmnesty #NoDACAdeal #MandateEverify #EndChainMigration,#BuildTheWallNow Before the Midterm elections @user @users @user @users #MAGA #MakeDCListen #NoAmnesty #NoDACAdeal #MandateEverify #EndChainMigration,Failed
Last I checked men HAVE THE PENIS and women DON'T. I Won't say it again but THE DICK IS ALL THAT MATTERS #MensRights!,Last I verified men HAVE THE PENIS and women DON'T. I Won't say it again but THE DICK IS ALL THAT MATTERS #MensRights!,Failed
#MaleDominance let's get it trending!,#MaleDominance let's get it trending!,Skipped
#Ireland #EU must raise concerns asap about Russian current plans to return #Syrian #refugees@simoncoveney @user @user @user @user @user @user @user @user @user @user @user @user,#Ireland #EU gotta raise concerns asap about Russian current schemes to revert #Syrian #refugees@simoncoveney @user @user @user @user @user @user @user @user @user @user @user @user,Failed
@user @user You shut your whore mouth,@users @users You shut your whore mouth,Failed
"'It’s not that we think you will, it’s that we know you could.' @user nails why 'not all men' is irrelevant…","'It’s not that we think you will, it’s that we know you could.' @users nails why 'not all men' is irrelevant…",Failed
"@user I would enjoy standing back to watch you suck cocks and swallow huge loads of cum, while you're helpless. As you suck each cock I'll finger your pussy until you cum, while you choke on cocks and cum! When I do take you home, you'll be exhauste","@users I would enjoy standing back to watch you suck cocks and swallow mammoth loads of cum, while you're powerless. As you sucking each dick I'll finger your pussy until you cum, while you smother on cocks and cum! When I do take you home, you'll be exhauste",Failed
"Mandatory E-Verify for Welfare and Jobs, Faster Deportation for All Illegals,  End #DACA will fix the Problem #Trump #MAGA #RedNationRising #Immigration","Mandatory E-Verify for Welfare and Jobs, Faster Deportation for All Illegals,  End #DACA will fix the Problem #Trump #MAGA #RedNationRising #Immigration",Skipped
When yo girl start yelling at you for no reason.,When yo girl start yell at you for no reason.,Failed
"@user Cameron have some back bone 75 million Turks waiting to come to Europe no thanks , l million migrants go awol we r scared r u","@users Cameron have some back bone 75 millions Turks waiting to coming to Europe no thank , l million migrants go awol we r frightened r u",Failed
"If she's over 18 and owns anything Hello Kitty.... Get that bitch in bed, she knows things that you didn't even know existed","If she's over 18 and owns anything Hellos Kitty.... Got that bitch in bed, she knows things that you didn't even know existed",Failed
@user its Time to Enforce the Public Charge #Immigration laws!  U.S Taxpayers should not be forced to take care of #Immigrants and Refugees collecting Welfare while our #Veterans are Homeless #Trump #MAGA #SendThemBack #RedNationRising,@users its Time to Enforcing the Public Charging #Immigration laws!  U.S Taxpayers should not be forced to take caring of #Immigrant and Refugee collection Welfare while our #Veterans are Homeless #Trump #MAGA #SendThemBack #RedNationRising,Failed
So if your reading this and I know you are .. STOP HITTING ME UP YO DICK LIDDO AND NOW THE WORLD KNOWS 😭🤦🏽‍♀️,So if your reading this and I know you are .. STOP HITTING ME UP YO DICK LIDDO AND NOW THE WORLD KNOWS 😭🤦🏽‍♀️,Failed
Good Morning Canada 🇨🇦 We will not let anyone harm you,Good Morning Canada 🇨🇦 We will not let somebody harm you,Failed
think Spain is biting off more than it can chew #nomore #sendthemback,think Spain is biting off more than it can chew #nomore #sendthemback,Failed
Lots of Proud Veterans would lend a hand as well! #BuildThatWall,Lots of Proud Veterans would lend a hand as well! #BuildThatWall,Failed
When you spent the last 2 days waking up in complete strangers beds,When you spent the last 2 days awaken up in complete strangers beds,Failed
"Rep. agrees w-Sebastian Kurz regarding Turkey. Visa-free status or EU membership would be an absolute disaster.Erdogan a global tyrant who flooded Europe w-aggressive male migrants, helped destabilize Syria and supported Islamic extremists.#Visegrad","Rep. agrees w-Sebastian Kurz regarding Turkey. Visa-free status or EU membership would be an absolute calamity.Erdogan a worldwide tyrant who flooded Europe w-aggressive men migrant, helped destabilize Syria and supported Islamic extremists.#Visegrad",Successful
@user If you take dick off of the pizza you're erasing my history and heritage,@users If you take dick off of the pizza you're erasing my history and heritage,Failed
i can't have a girlfriend my dick's only big enough for one of us,i can't have a girlfriend my dick's only big enough for one of us,Skipped
#UK 'complicit' in spiralling death toll of refugees in Mediterranean,#UK 'complicit' in spiral death tolling of refugees in Mediterranean,Failed
This stupid dick head didn’t say thank you when I held the door for him going into 7/11 so I pulled that shit close in his face when I left,This stupid dick head didn’t say thank you when I held the door for him going into 7/11 so I pulled that shit close in his face when I left,Failed
"tired of #dems trying to speak 4 all ppl of color. Im #hispanic and they dont speak 4 me. I support #trump and support deporting all #illegals. #buildthatwall. #immigration needs to be done legally, no excuses. also, abolish the #h1bvisa program. foreigns r taking #americans jobs","tired of #dems attempting to speak 4 all ppl of color. Im #hispanic and they cant speak 4 me. I support #trump and supporting deporting all #illegals. #buildthatwall. #immigration need to be done legally, no excuses. furthermore, abolishing the #h1bvisa agenda. foreigns r taking #americans jobs",Failed
"@user @user America's public assistance, Medicare Medicaid, SS, et al are strained and Americans ""benefits"" are being cut not even able to maintain status quo. No immigrants should be granted entry that need assistance!#NODACA#NOREFUGE","@users @users America's public aided, Medicare Medicaid, SS, et al are strained and Americans ""benefits"" are being cut not even able to retain status quo. None immigrant should be awarded entrances that needed aiding!#NODACA#NOREFUGE",Failed
"MS-13 spreads to 22 states, fed by 300,000 illegals, DACA recipients, tied to 207 murders@GOPLeader @user #NoAmnesty#DeportThemAll#BuildTheWallAmnesty creates more Illegal Migration, always has, always will.","MS-13 spreads to 22 states, fed by 300,000 illegals, DACA recipient, tie to 207 murders@GOPLeader @users #NoAmnesty#DeportThemAll#BuildTheWallAmnesty creates more Illegal Migration, always has, perpetually will.",Failed
@user I know fucker bitch i rode with you one time remember cunt whore? Never again will i fuck around with the fuck around 😂😂,@users I know asshole bitch i rode with you one time remember cunt whore? Never again will i fucked around with the fucking around 😂😂,Failed
Omg let's all get wet over every muscular Olympian! #WomenSuck,Omg let's all get wet over every muscular Olympian! #WomenSuck,Failed
Warning of 'dangerous acceleration' in attacks on immigrants in Italy,Warning of 'hazardous acceleration' in attack on immigrants in Italy,Failed
"#MS13 Gang Members, Criminals Embedding in Record Number of #IllegalAlien Family Units Pouring Over Rio Grande Valley #Border in Texas #MAGA #BuildTheWall #NoDACA #NoAmnesty #Election2018","#MS13 Gang Member, Criminals Embedding in Recording Number of #IllegalAlien Family Units Pouring Over Rio Grande Valley #Border in Texas #MAGA #BuildTheWall #NoDACA #NoAmnesty #Election2018",Failed
"In Trump’s America, immigrants are modern-day ‘˜savage Indians’","In Trump’s America, immigrants are modern-day ‘˜savage Indians’",Skipped
@user They need to be deported shouldn't even go to court immigration should step in,@user They needed to be deported shouldn't even go to courts immigration should step in,Failed
It will be such a shame to see @user qualifying for any tournament (including WC) with the help of immigrants. I can't even imagine 11 Africans/Whites representing India and me cheering them on. Both @user brother plays for Guinea national team. Plain crazy!,It will be such a shame to see @users qualify for any tournament (include WC) with the help of immigrants. I can't even suppose 11 African/Whites representing India and me cheering them on. Both @user brother plays for Guinea national team. Plain crazy!,Successful
"At 16, Ancila's father was killed in Burundi's civil war, forcing her to flee. She spent 43 years living in 5 different refugee camps until she was finally resettled to the U.S.Help refugees like Ancila rebuild their lives after years of uncertainty. âž","At 16, Ancila's fathers was killing in Burundi's civil war, forcing her to flee. She spent 43 yr living in 5 dissimilar refugees camps until she was eventually resettled to the U.S.Assist refugee like Ancila rebuilding their lives after years of uncertainty. âž",Failed
I don’t know. @user ombudsman could answer the question but nobody cares under this administration. All this does is create chaos for refugees and asylees that are perfectly in status and discourages travel.,I don’t know. @user ombudsman could answer the question but nobody cares under this administration. All this does is engender chaos for refugees and asylees that are perfectly in status and discourages travelling.,Failed
"Munah, an Iraqi refugee, comes to volunteer with kids at CRP everyday. She gives back to CRP because CRP has given her so much. You can give too.","Munah, an Iraq refugees, happens to volunteered with kids at CRP everyday. She gives back to CRP because CRP has given her so much. You can give too.",Failed
Immigrants become a bargaining chip....,Immigrants become a bargaining chip....,Failed
"@user The Assamese laws on immigration were made during emergency and are malafide, they should not be applied","@user The Assamese laws on immigration were made during emergency and are malafide, they should not be applied",Failed
Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychos. Been called a Russian...cunt...bitch and whore already.,Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychopaths. Been called a Russian...cunt...bitch and whore already.,Failed
Immigrant sex fiend claims he ‘˜did not know it was illegal to grope women’,Immigrants sex fiend claims he ‘˜did not know it was illegal to grope woman’,Failed
Brazil-Venezuela border reopens amid fight over refugees #FoxNews @user,Brazil-Venezuela boundary reopens amid combats over refugee #FoxNews @user,Failed
Illegal Alien kills 2 Search Dogs during pursuit #BuildTheWall #EndSanctuaryCities #EndChainMigration #AmericansFirst @user @user @user @user,Illegally Alien kills 2 Search Dogs during pursuit #BuildTheWall #EndSanctuaryCities #EndChainMigration #AmericansFirst @users @user @user @user,Failed
"@user @user Tom, I am not arguing w results, I am disgusted that America business men/women chose to hire illegals in the first place. I believe this all started w a broken seasonal immigrant hiring system, loss of prevailing wage ru","@users @users Tom, I am not alleging w outcome, I am disgusted that American business men/woman picks to hire illegals in the first place. I believe this all begun w a broken seasonal immigrant hire system, loss of dominant wage ru",Failed
"Anyone else notice that for the most part Trump is completely deaf dumb and blind to the existence of the indigenous people? Unlike him, even though some of them are of mixed blood, not one of them are immigrants. Saw t-shirt said can't be an illegal immigrant in a stolen land","Someone else notice that for the most portions Trump is abundantly deaf dumb and blind to the existence of the indigenous people? Unlike him, even albeit some of them are of mixed blood, not one of them are immigrants. Saw t-shirt says can't be an illegal immigrant in a stolen land",Failed
Black Bitch Gets Cock Shoved In Her Waiting Cunt,Black Bitch Gets Cock Shoved In Her Awaiting Cunt,Failed
Absolutely shameful 27 month sentence!! Woman jailed for false rape allegation against police officer,Totally shameful 27 months sentences!! Women jail for fake rape allegation against policeman officer,Failed
