original,perturbed,type
@user I can't wait for Kavanaugh to throw gun control in the garbage can where it belongs.,@user I can't await for Kavanaugh to throw gun controls in the garbage can where it belongs.,Failed
@user No and they’re expensive ass hell,@users No and they’re expensive ass inferno,Failed
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user that's like me &amp; flying i have never been in any airplane unless Donnie takes me his plane &amp; holds my hand the whole time or i sit right next to him knowing me i would have sit on his lap &amp; hold on to him i'm afraid to fly,@user @user @user @user @user @user @user @user @user @users @user @user @user @user @user @users @user @users @user @users @user @users @user @user @user @user @users @user @user @user @users @user @users @user @users @user @user @user @user @user @user @users @user @user @user @users @user that's like me &amp; flying i have never been in any plane unless Donnie takes me his plane &amp; holds my hand the whole time or i sitting rights forthcoming to him knowing me i would have sit on his lap &amp; holds on to him i'm terrified to flies,Failed
@user @user My favourite part of this is watching all the conservatives lose their minds as usual. Once again the Democrats are being mean to us boo-hoo. LOL.,@users @users My favourite part of this is watching all the conservatives lose their minds as customary. Once again the Democrats are being mean to us boo-hoo. LOL.,Failed
@user @user   Pls take a look at signing gordon he is the deep threat with goodwin hurt we need and only 27. @user  come play with Grop,@user @user   Pls take a look at signing gordon he is the deep threat with goodwin hurt we need and only 27. @user  come play with Grop,Skipped
@user Never would I trust any @user and especially @user they sold out to the @user and stuck Two fingers up to the People of the UK!!  #VoteLabour #GE2018NOW #WeAreCorbyn #UnitedWeStand,@user Never would I trusted any @user and principally @user they sell out to the @users and jammed Two fingers up to the People of the UK!!  #VoteLabour #GE2018NOW #WeAreCorbyn #UnitedWeStand,Failed
@user Be careful.. you know the terrorist arm of the @user antifa is going to show up an try something..,@user Be watchful.. you know the terrorist arm of the @user antifa is going to exhibition up an tries something..,Failed
@user Whenever ya'll reference the wire all I'm going to think is exit stage left,@user Whenever ya'll references the wire all I'm going to think is exit stage left,Failed
@user @user Antifa = Democrats = Dixiecrats = KKK,@user @user Antifa = Democrats = Dixiecrats = KKK,Failed
@user @user @user what the fuck,@user @users @user what the fucking,Failed
"@user @user @user @user @user My experience is the gun control activists don't really want a conversation, they want capitulation. The way around that would be to open with proposals to expand gun rights in exchange for whatever is they're looking for. There can't really be a conversation"""" without that""""","@user @user @user @user @user My experience is the gun controlling activists don't really want a chitchat, they wanna capitulation. The way around that would be to opens with suggestion to expand gun rights in exchange for whatever is they're searching for. There can't really be a talking"""" without that""""",Failed
#Liberals grasp at unproven straws ... #NotPlastic,#Liberals grasp at unproven straws ... #NotPlastic,Failed
@user @user May be the cameramen is a Trump supporter. @user Have you checked if he is standing on a rock or so? LMAO 😂 #FakeNewsCNN,@user @user May be the cameramen is a Trump supporter. @user Have you checked if he is standing on a rock or so? LMAO 😂 #FakeNewsCNN,Skipped
@user I fucking loved that cat I am so sad,@user I fucking loved that cat I am so sad,Skipped
@user @user @user @user @user Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Side.,@user @user @user @user @user Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Side.,Failed
@user It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....,@user It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....,Skipped
@user Definantly,@users Definantly,Failed
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Stop with your nonsense. You are a block. You are STUPID!,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Stop with your nonsense. You are a block. You are STUPID!,Skipped
@user I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie.,@user I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie.,Skipped
@user everyone's ragging your ass on Puerto rico Don. The mayor put a stop to the work being done out there a while back.,@users everyone's ragging your butt on Puerto rico Don. The mayor put a halting to the work being done out there a while back.,Failed
@user Shameful.  #NRA is spending over a million $ to get Kavanaugh installed.  Gun control isn't his pot of Tea.,@user Ignoble.  #NRA is spending over a million $ to get Kavanaugh installed.  Gun control isn't his pot of Tea.,Successful
"@user @user Way over the head..."""" you #Liberals are all the same.. """"@USER supporters are stupid"""" """"If you think for yourself, you are a racist"""" """"Aboilish ICE so we can have open borders and more crime."""" Get out of you bubble for a minute and look at how great the country is doing. #MAGA""""","@users @users Way over the head..."""" you #Liberals are all the same.. """"@USER supporters are asinine"""" """"If you think for yourself, you are a racial"""" """"Aboilish ICE so we can have opened borders and more crime."""" Got out of you bubble for a minute and look at how great the country is doing. #MAGA""""",Failed
@user Character and Clinton. Cartoon maybe,@user Character and Clinton. Cartoon maybe,Skipped
AntiFa fascists and Socialists are one and the same......time to respond !,AntiFa fascists and Socialists are one and the same......time to respond !,Skipped
@user @user Antifa will sign anything if they’re paid enough.,@user @user Antifa will sign anything if they’re paid enough.,Failed
@user Interesting; my interpretation of the piece was that he was speaking tongue-in-cheek in relating his psychiatric condition to the gun qualifications to highlight the ironic and counter-intuitive nature of gun control laws. I thought it was a well balanced insider piece.,@user Interesting; my interpret of the piece was that he was speaking tongue-in-cheek in relating his psychiatric condition to the gun qualifications to highlight the ironic and counter-intuitive nature of gun control laws. I thought it was a well balanced insider piece.,Failed
@user @user DOXX her.  See if she is as Lilly white as she puts on.,@user @users DOXX her.  See if she is as Lilly white as she puts on.,Failed
Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women’ &lt;— Gotta say… I stand w/ Jeff Spicoli on this one.  #MAGA #WWG1WGA #ConfirmKavanaugh,Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women’ &lt;— Gotta say… I stand w/ Jeff Spicoli on this one.  #MAGA #WWG1WGA #ConfirmKavanaugh,Skipped
"@user @user I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""""""","@user @user I am attempting to make a point. Numerous people who hate the liberal and ndp party are conservatives. And all conservatives care about is cash. They don't have to ruin the environs and discriminating against others because of money""""""""",Failed
@user @user Funny how the Conservatives didn't like it when one of there's defected but they sure didn't mind when a Liberal defected. Where's there integrity in this?,@user @user Funny how the Conservatives didn't like it when one of there's defected but they sure didn't mind when a Liberal defected. Where's there integrity in this?,Failed
@user Will antifa fill the streets when kavanaugh is confirmed,@user Will antifa fill the streets when kavanaugh is confirmed,Failed
@user I see Antifa as a war on peaceful assembly,@user I behold Antifa as a war on peaceful assembly,Failed
@user She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn proud of it!,@users She is a piece of garbage! I can't believe the hate those sluts on the Vista have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the Vista! Boycotting ABC too! I have &amp; accursed proud of it!,Failed
@user @user what?,@user @users what?,Failed
The Trump Alert System in action. #Trump2020 #TRUMP2020 #MAGA,The Trump Warns System in action. #Trump2020 #TRUMP2020 #MAGA,Failed
Exactly what the #LeftistLibTards wanted to happen. Try are a #Corrupt and #Miserable Party.,Exactly what the #LeftistLibTards wanted to happen. Try are a #Corrupt and #Miserable Party.,Skipped
@user Personally I prefer my anti-fascism in the form of a non-Newtonian fluid. Oobleck antifa!,@user Personally I prefer my anti-fascism in the form of a non-Newtonian fluid. Oobleck antifa!,Failed
@user Gutiérrez you are a joke dress as an full,@user Gutiérrez you are a joke dress as an full,Skipped
@user THE DEVIL MADE ME DO IT!!!!! THE UGLY FACE OF LIBERALS! I FEEL SORRY FOR THE INNOCENT HONEST ONES THAT ARE JUST BRAINWASHED!,@users THE DAEMON MADE ME DO IT!!!!! THE UGLY CONFRONTING OF LIBERALS! I FEEL SORRY FOR THE INNOCENT HONEST ONES THAT ARE RIGHTEOUS BRAINWASHED!,Failed
@user No doubt progressive Nazi Antifa Liberal Democrats do.,@user No doubt gradual Nazi Antifa Liberal Democrats do.,Failed
Kavanaugh accuser Christine Ford opens door to testifying next week Looking forward to the book  #MAGA #DrainTheSwamp #TermLimits #DitchMitch #PeelPelosi ⁦@USER,Kavanaugh accuser Christine Ford opens door to testifying next week Searching forward to the book  #MAGA #DrainTheSwamp #TermLimits #DitchMitch #PeelPelosi ⁦@USERS,Failed
@user This is dumb. An European government is allowed to make a decision that affects the entire planet. Also how would they even enforce this? Are they going to bug every computer in the world?,@user This is dumb. An European government is enabled to make a decision that affects the entire planet. Also how would they even enforce this? Are they going to bug every computer in the world?,Failed
@user @user @user @user @user So conservatives NEVER get abortions? Were you alive when abortions were illegal? I hear it was a pretty awesome time in history.,@user @user @user @user @user So conservatives NEVER get abortions? Were you alive when abortions were illegal? I hear it was a pretty superb time in history.,Failed
@user @user Why do liberals shout and hang their mouths open? Slack jaws.,@user @user Why do liberals shout and hang their mouths open? Lax jaws.,Successful
@user @user @user @user That makes zero sense as you are conflating biogenic with non biogenic emission sources.,@user @user @user @user That makes zero sense as you are conflating biogenic with non biogenic emission fount.,Failed
@user Ask @user she is there now!,@user Ask @users she is there now!,Failed
@user I'll be looking for you on here election night...make sure you are on Twitter.,@user I'll be searching for you on here election nighttime...make sure you are on Twitter.,Failed
@user What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberals are hypocrites &amp; the alphabet agencies have some bad apples involved in a soft coup. Tick Tock,@users What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberals are hypocrites &amp; the alphabet agency have some inclement apples implicated in a mild coup. Tick Tock,Failed
@user @user Silly Joe! I’m a MAGA Of Society 💯🇺🇸❤️🇺🇸❤️🇺🇸... Feel That👊👊,@user @user Silly Joe! I’m a MAGA Of Society 💯🇺🇸❤️🇺🇸❤️🇺🇸... Feel That👊👊,Skipped
@user @user The Gibraltar people will be hostages in the remaining #Brexit negotiations. Do @user or the @user care? Not a fig!,@user @user The Gibraltar people will be hostages in the remaining #Brexit negotiating. Do @user or the @user caring? Not a fig!,Failed
@user @user Pushed to my limits.,@user @user Pushed to my limits.,Skipped
@user It's the ANTIFA gang!,@user It's the ANTIFA gang!,Failed
@user @user @user @user @user Typical violent antifa... @user hooligans are stalking California causing mayhem.,@user @user @user @user @user Typical violent antifa... @users hooligans are stalking Californian causing shambles.,Successful
@user @user @user @user @user @user @user @user @user The feeling is mutual sunshine!! You are probably #Antifa,@user @user @user @user @user @users @user @user @user The feeling is mutual sunlight!! You are probably #Antifa,Failed
"@user @user @user Name them. Who are these conservatives"""" who are driving this dump truck of yours, and when they were passionate about deficits. Name them. Who are they?""""","@user @user @user Naming them. Who are these conservatives"""" who are drives this dump truck of yours, and when they were passionate about deficit. Naming them. Who are they?""""",Failed
@user And how much is he being paid for this behavior?,@user And how much is he being paid for this behavior?,Failed
@user @user Liberals don’t give a sh!t. They have no souls.,@users @users Liberals don’t give a sh!t. They have no souls.,Failed
@user @user @user The Democrats are so desperate all those ppl threatening Sen Collins are from CA. They will do anything to delay or halt confirmation and @user re-election is on the line she is desperate. The ppl &amp; GOP are quite aware of what is going on.,@user @user @user The Democrats are so desperate all those ppl threatening Sen Collins are from CA. They will do anything to delay or halt confirmation and @user re-election is on the line she is desperate. The ppl &amp; GOP are quite aware of what is going on.,Skipped
@user Hogg doesn't  have a clue about life .,@user Hogg doesn't  have a clue about life .,Failed
@user The Liberals backed by the NDP corrupted Ontario's taxpayers with hedgefunders in Ontario and the USA. This is just the beginning of a process to expose these crimes and more is on the way.,@user The Liberals backed by the NDP corrupt Ontario's taxpayers with hedgefunders in Ontario and the USA. This is just the start of a processed to expose these crimes and more is on the way.,Failed
@user @user You should investigate Antifa's connections to the Nazis.,@user @user You should investigate Antifa's connections to the Nazi.,Failed
@user @user this is all just another fraud put out by the democrats.this woman is lying to help her party.Nothing but a liberal nutjob who would say anything to try and keep the conservatives from having the majority on the SCOTUS.,@user @users this is all just another swindling put out by the democrats.this women is lies to succour her parties.Nothing but a liberal nutjob who would say anything to try and keep the conservatives from having the majority on the SCOTUS.,Failed
@user Just focus on Price stats when he is behind the plate....😉,@user Just concentrates on Price stats when he is behind the plate....😉,Failed
@user What the fuck game are you watching?,@users What the fucking game are you watching?,Failed
@user liberals have turned everything into a 3 ring circus.,@user liberals have turned everything into a 3 rings circus.,Failed
@user @user Choosing heartless politician over your ancestors country.  Speaks volumes as to who you are.,@users @users Choosing heartless politics over your ancestors country.  Speaks volumes as to who you are.,Failed
@user @user So what is the problem you are trying to advise of? Can't quite understand what you are trying to say !,@user @user So what is the trouble you are trying to advise of? Can't abundantly fathom what you are trying to say !,Failed
@user   the U.S. is tying to increase the cost of drugs in Canada and Conservatives are helping him,@user   the U.S. is ties to increase the prices of drugs in Canada and Conservatives are aid him,Failed
@user @user @user @user So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.,@users @user @users @user So you are ok with the ethnic epithats that the left calls negro conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blinded. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.,Successful
@user Don’t worry your time will come play hard and listen the coach Frost he is a winner a championship coach🏈,@user Don’t worry your time will come playing tough and listen the coach Frost he is a winner a championships coaches🏈,Failed
@user @user Of course he is. He will be remembered for being the biggest hypocrite in history. They change the rules constantly. #GOPHypocrites,@user @user Of course he is. He will be remembered for being the largest hypocrite in histories. They changed the bylaws consistently. #GOPHypocrites,Failed
@user he probably gets paid to say that...with $$ and assurances that he won't be called an islamophobe---pfffft it's a fake word--justin is an IDIOT and he is destroying canada one refugee at a time,@users he presumably obtains paid to say that...with $$ and assurances that he won't be called an islamophobe---pfffft it's a fake word--justin is an IMBECILE and he is destroying canada one refugee at a time,Failed
@user I'm telling yeah she is leading Steve on...   look howa she always likes all Steves tweets.    What a hooch,@users I'm telling yep she is leading Steve on...   gaze howa she always likes all Steves tweets.    What a hooch,Failed
@user @user @user A few steps to pivot away from China - TPP: TRUMP Pacific Partnership! - Tell US companies to offshore to other countries - Ban products from China that include stolen Intellectual Property - No disclosing IP to do business in China #MAGA @user @user @user,@user @user @user A few steps to pivot away from China - TPP: TRUMP Pacifist Partnership! - Told US corporations to offshore to other nationals - Banned merchandise from China that including stole Intellectual Property - No disclosing IP to do business in China #MAGA @user @user @user,Failed
@user Like Antifa?,@user Like Antifa?,Failed
@user Yess,@users Yess,Failed
@user You are an inspiration and fierce! #healthyliving,@user You are an inspiration and ferocious! #healthyliving,Failed
@user Yes. You are! 😄 And your passion for him is lovely...😊,@user Yep. You are! 😄 And your passion for him is lovely...😊,Failed
@user This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,@users This odor like another financing of George Soros. Follow the cash 💴 trail.  That women most apt never knew Justices Kavanaugh. liberals are running fearful because The Judge has conservative Christians valued. The man has an impeccable Portfolio. Finestine’s a dirty politics,Failed
Impeach Trump and #MAGA,Impeach Trump and #MAGA,Skipped
@user His fruits comes not only from his mouth; he is a liar and a deceiver. He is definitely NOT a Catholic — he likes to re-form the Church to his own image.,@users His fruits happens not only from his mouth; he is a liar and a deceiver. He is decidedly NOT a Catholic — he likes to re-form the Churches to his own picture.,Failed
@user @user @user @user Antifa gets to stay on twitter but the proud boys are banned. Life isn't fair. Don't be a victim.,@user @user @user @user Antifa gets to stay on twitter but the prideful boys are banned. Life isn't fair. Don't be a victim.,Failed
@user @user @user way more accurate than most theories.Most history ancient Egypt ect is all made up BS . It’s all been fabricated for us I don’t claim to know why.But if you start looking into history ect there’s no fucking proof of anything.Enjoy the show.Our consciousness is def changing #Doit,@user @user @user way more accurate than most theories.Most history ancient Egypt ect is all made up BS . It’s all been fabricated for us I don’t claim to know why.But if you start looking into history ect there’s no goddam proof of anything.Enjoy the show.Our consciousness is def changing #Doit,Successful
President Trump is fighting for the American worker and American Jobs! #MAGA,President Trump is combats for the American worker and American Job! #MAGA,Failed
@user @user Kind of why we need NATION-WIDE GUN CONTROL. Are you really that stupid?,@user @user Sorts of why we needed NATION-WIDE GUN CONTROLLING. Are you really that stupid?,Failed
@user @user It's too had liberals are exempt from laws.,@user @user It's too had liberals are exempt from laws.,Failed
@user @user And what if she is lying? What if Kavanaugh is the victim of a smear and character assassination? What then?,@user @user And what if she is lying? What if Kavanaugh is the victim of a smear and character murder? What then?,Successful
@user @user A liter of filter semi-skimmed milk costs 85p per ltr retail in Tesco School children drink about 35 ltr of milk per annum That works out to £30 pa at retail prices - repeat RETAIL There are 1 million kids allowed school milk Parents are being ripped off to the tune of £10 mil,@user @user A liter of filtering semi-skimmed milk costs 85p per ltr retail in Tesco Tuition infantile drink about 35 ltr of milk per year That cooperates out to £30 pa at retail prices - repetition RETAIL There are 1 billion kids allowing schooling dairy Parents are being ripped off to the tune of £10 mil,Failed
@user I don't believe she's even getting death threats. Conservatives don't roll that way. Plus her &amp; her attorneys bankroll is Soros,@user I don't believe she's even getting deaths threats. Conservatives don't roll that way. Plus her &amp; her attorneys bankroll is Soros,Successful
@user @user An excuse for conservatives to do nothing.,@user @user An excuse for conservatives to do nothing.,Failed
Love our @user #MAGA 🇺🇸❤️,Adores our @user #MAGA 🇺🇸❤️,Failed
@user @user Brilliant effort great step count great that you are targeting more next week 👍,@user @user Brilliant effort great stepping count great that you are objective more impending week 👍,Failed
@user Pro rate them just as you are the beginning positions.,@user Pro rates them just as you are the beginnings positions.,Failed
@user Yes Liberals vs progressives This should be a really dumb banter  Go,@users Yes Liberals vs progressives This should be a really dumb banter  Go,Failed
@user Bob is an old man living in the past. He has no idea what the working class has been through. Promises from both the Dems &amp; Rep career politicians with their expensive law degrees and never worked a day in their lives. It took @user to finally listen and take action.,@user Bob is an old man living in the past. He has no idea what the collaborated class has been through. Promises from both the Dems &amp; Rep careers politicians with their expensive law degrees and never worked a day in their lives. It took @user to finally listen and take action.,Successful
"#Tories #Labour #GE2017 #Conservatives Conservatives long-term approach has a number of advantages including the ability to work with our supply chain and landowners to build more homes.  🗨️ Paul Hackett, Chief Executive…","#Tories #Labor #GE2017 #Conservatives Conservatives long-term approaching has a number of advantages including the ability to working with our supply chaining and landowners to build more houses.  🗨️ Paul Hackett, Chief Administrative…",Failed
@user @user I hate @user so much now. They fucked up the whole franchise.,@user @users I hate @users so much now. They fucked up the whole franchise.,Failed
@user Crazy liberals,@user Mad liberals,Successful
@user It seems that @user holds the whip hand when it comes to governing the @user and Brexit.,@user It seems that @user hold the whips hand when it comes to governing the @user and Brexit.,Failed
@user i feel attacked 😂,@user i feel attacked 😂,Failed
@user @user @user @user @user @user @user @user @user @user Already Following!! Fantastic MAGA Patriot!!! 🇺🇸❤️🇺🇸,@user @user @user @users @user @users @user @user @user @user Already Following!! Sublime MAGA Patriot!!! 🇺🇸❤️🇺🇸,Failed
@user @user So proud of the Harper govt for all the good they are doing for Cda today. Good &amp; bad it’s nice to see the liberals give the conservatives mention.,@user @user So proud of the Harper govt for all the good they are doing for Cda today. Good &amp; bad it’s nice to behold the liberals give the conservatives cite.,Failed
@user @user Of course they are.  She either agrees to testify on Mon or they vote on Friday and life moves on until the next obstruction from the lunatic liberals,@user @user Of course they are.  She either agrees to testify on Mon or they vote on Friday and life moves on until the next obstruction from the lunatic liberals,Skipped
@user @user @user She is a role model Adam you are not!,@user @user @user She is a role modeling Adam you are not!,Failed
1. the last minute of this video is absolutely priceless 2. facts: “Obama separated 90k kids and there were no protests”  liberals: *silence*,1. the last minute of this video is totally inestimable 2. facts: “Obama segregated 90k kids and there were no protesting”  liberals: *silence*,Failed
@user Graham you are on the wrong side of history.,@user Graham you are on the wrong side of history.,Failed
@user @user I think Collins has maybe seen the light given the threats against her from Liberals lately.,@user @user I think Collins has maybe seen the light afforded the menace against her from Liberals lately.,Failed
@user @user You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,@user @user You are measly. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away about.,Successful
"This Day in Liberal Judicial Activism—September 17""""  #TCOT #MAGA #RedNationRising""""","This Day in Liberal Judicial Activism—September 17""""  #TCOT #MAGA #RedNationRising""""",Failed
@user Nah I’m okay lol I’m going to watch On my block until a new season 😍,@user Nah I’m ok lol I’m going to watch On my block until a new season 😍,Failed
@user @user How does that make him the best in the country though? There was nothing special about the throw. How does that make me butt hurt ?,@users @users How does that make him the best in the countries although? There was nothing special about the throw. How does that make me butt hurt ?,Failed
Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too,Antifa Caught Off Guards Subsequently Getting Faced By The Last Person They Ever Wanted To Answer Too,Failed
"@user There is no deal"""" to be made on gun control, knob. The 2nd Amendment is a right that no one can deal away.""""","@user There is no dealing"""" to be made on gun control, knob. The 2nd Modification is a right that no one can deal away.""""",Failed
@user Can we please now be honest with ourselves and acknowledge this trans stuff is a mental disorder? And NOT normal human behavior?,@user Can we please now be honest with ourselves and acknowledge this trans stuff is a mental disorder? And NOT normal human deportment?,Failed
@user @user Son please don’t make me cry today because I never saw this shit,@user @user Yarns please don’t make me cries today because I never saw this crap,Failed
@user 1 &amp; 7 blocking my way to hap'penis,@users 1 &amp; 7 blocking my way to hap'penis,Failed
.@USER absolutely right to not propose another referendum.  .@USER are not in power &amp; we are not negotiating.   It’s for @user to make Brexit work; it belongs to them.  If they can’t do that then @user should call a General Election.  Labour are ready.,.@USER utterly right to not propose another referendum.  .@USERS are not in power &amp; we are not negotiating.   It’s for @user to make Brexit collaborate; it belongs to them.  If they can’t do that then @user should call a Generals Elections.  Labor are poised.,Failed
#MAGA Why she not being prosecuted?,#MAGA Why she not being prosecuted?,Failed
@user @user @user Plus she is a REAL reporter and has the courage of a platoon of Marines.  SMH.,@user @user @user Plus she is a ACTUAL reporter and has the courage of a platoon of Marines.  SMH.,Failed
@user Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard,@user Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard,Skipped
...when Liberals/Democrats punish &amp; slander people for simply being honest and truthful? That's when you know its time to #WalkAway and vote Republican.,...when Liberals/Democrats punish &amp; slander people for merely being honest and truthful? That's when you know its time to #WalkAway and votes Republican.,Failed
@user So Fucking What. It doesn’t matter if they found the Dead Sea scrolls or the Colonel’s secret recipe. This man should not be dead but he is so due to the ignorant negligence of someone else.,@users So Goddam What. It doesn’t matter if they found the Dead Sea scrolls or the Colonel’s secret recipe. This man should not be dead but he is so due to the ignoramus neglect of someone else.,Failed
@user Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.,@user Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.,Skipped
"@user @user @user @user @user @user Good luck with that! I dont follow along with fascists like the #resist movement and their apple and google overlords. I know what happened in ww2 and its the rhetoric they use that put us there. I dont need a GOD"""" to see the hate spewed from #Antifa and how that is wrong.""""","@user @user @user @user @user @user Good luck with that! I dont follow along with fascists like the #resist movement and their apple and google overlords. I know what happened in ww2 and its the rhetoric they use that put us there. I dont need a GOD"""" to see the hate spewed from #Antifa and how that is wrong.""""",Skipped
@user was on 🔥 a brutal match after long time Jeff lost was unexpected. Hope he is fine after the fall❤️😱 #wwe #HIAC,@user was on 🔥 a cruel match after lengthy time Jeff lost was unforeseen. Hope he is fine after the slumps❤️😱 #wwe #HIAC,Failed
@user @user The name alt right is to make people think its a right wing group.just like ANTIFA that are fascist. BLM that really to they all black lives dont matter.,@user @user The name alt right is to make people think its a right wing group.just like ANTIFA that are fascism. BLM that really to they all black lives dont matter.,Successful
@user @user The truth of it is that unless she has evidence than it's only allegations! If there is no proof than it is only 'what she says' against 'what he says'! She doesn't get marks for truthfulness just because she is a woman; because women can lie just as quickly as a man can!,@user @user The truth of it is that unless she has evidence than it's only allegations! If there is no evidence than it is only 'what she says' against 'what he says'! She doesn't get marks for veracity just because she is a woman; because women can lie just as rapids as a man can!,Failed
@user @user @user @user If the justice system is working against American values then the results of this graph would be a badge of HONOR for our great President and his supporters! Stop the liberals dead in their tracks! #NotBakingYourCake #ProudToLoveJesus,@user @user @user @user If the justice system is working against America values then the result of this graph would be a badge of HONOR for our grand President and his backers! Halt the liberals dead in their trails! #NotBakingYourCake #ProudToLoveJesus,Failed
@user Football is an all American sport that brings families and communities together.  It also celebrates masculinity. It seems these things are under attack today.,@user Football is an all American sporting that brings familial and communities together.  It also celebrates masculinity. It seems these things are under attack today.,Failed
@user @user For what? Why are you asking for his arrest?  Liberals being butthurt for 19 months is not an impeachable offense.,@user @user For what? Why are you asking for his imprisoning?  Liberals being butthurt for 19 months is not an impeachable transgression.,Failed
@user He is Spartacus!!!,@user He is Spartacus!!!,Failed
@user @user @user @user @user @user @user @user @user @user @user @user Yeah ok antifa lover see you in the streets 😉,@user @user @user @user @user @user @user @user @user @user @user @user Yea ok antifa lover behold you in the streets 😉,Failed
@user @user There is NO PROOF HE DIDN'T but you ASSume he is innocent in the very same way... If you support trump....BAAAAAAAA yourself.,@user @user There is NO EVIDENCE HE DIDN'T but you ASSume he is innocent in the very same way... If you support trump....BAAAAAAAA yourself.,Failed
@user BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.,@user BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.,Skipped
@user Dumb kid,@users Dumb kid,Failed
@user now we know tesco's stance on gun control,@user now we know tesco's position on gun control,Failed
@user Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh.  Disgraceful libtards.,@user Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh.  Disgraceful libtards.,Skipped
@user Please tell that to your fellow Soros Lackies of Antifa,@user Please tell that to your fellow Soros Lackies of Antifa,Failed
@user HYPOCRITE!! You run a commercial about ur support for gun control &amp; protecting kids showing ur kids. Really! U support ABORTION. What’s the difference in that and a gun? They BOTH KILL! @user @user @user @user @user,@user HYPOCRITE!! You run a commercial about ur support for gun controls &amp; safeguarding kids displaying ur kids. Genuinely! U helping ABORTION. What’s the variance in that and a gun? They BOTH MURDER! @users @user @user @user @user,Failed
@user Bye bye Flake you Flake! Don’t let the Senate door hit you in the behind on your way out. @user @user @user @user,@user Bye bye Flake you Flake! Don’t let the Senate door hit you in the behind on your way out. @user @user @user @user,Skipped
@user @user Only if Soros says I can!,@user @user Only if Soros says I can!,Failed
@user @user @user @user @user hey #sickholder were you the dirty filthy greasy cheesy negarrrr who was in contempt of Congress? Don't open your mouth it's extremely stink.,@users @user @user @user @users hey #sickholder were you the dirty soiled greasy cheesy negarrrr who was in disdain of Congress? Don't open your mouth it's supremely stink.,Failed
@user Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool.  😁,@users Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool.  😁,Failed
